Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
65	0.067406	750	-1.091422	-154.741921
66	0.062558	750	-1.041547	-155.783468
67	0.057926	750	-0.993014	-156.776482
68	0.053506	750	-0.988444	-157.764926
69	0.049295	750	-0.956509	-158.721435
70	0.045289	750	-0.922583	-159.644018
71	0.041485	750	-0.854812	-160.498830
72	0.037880	750	-0.839971	-161.338800
73	0.034469	750	-0.792045	-162.130845
74	0.031250	750	-0.735902	-162.866748
75	0.028218	750	-0.720401	-163.587149
76	0.025370	750	-0.651355	-164.238503
77	0.022702	750	-0.631802	-164.870305
78	0.020209	750	-0.623392	-165.493696
79	0.017889	750	-0.578141	-166.071838
80	0.015736	750	-0.560458	-166.632295
81	0.013746	750	-0.514760	-167.147055
82	0.011916	750	-0.443817	-167.590872
83	0.010240	750	-0.449695	-168.040568
84	0.008714	750	-0.396639	-168.437206
85	0.007334	750	-0.376215	-168.813421
86	0.006093	750	-0.378174	-169.191595
87	0.004988	750	-0.293649	-169.485244
88	0.004013	750	-0.298318	-169.783562
89	0.003162	750	-0.262525	-170.046087
90	0.002430	750	-0.233811	-170.279898
91	0.001810	750	-0.189657	-170.469555
92	0.001296	750	-0.176839	-170.646394
93	0.000882	750	-0.131847	-170.778241
94	0.000559	750	-0.114444	-170.892684
95	0.000320	750	-0.084487	-170.977171
96	0.000156	750	-0.057812	-171.034983
97	0.000057	750	-0.034180	-171.069162
98	0.000010	750	-0.017356	-171.086519
99	0.000000	750	-0.002901	-171.089420
Log marginal likelihood:	-171.089420
0	0.975187	750	-3.324289	-3.324289
1	0.950747	750	-3.418579	-6.742868
2	0.926679	750	-3.277296	-10.020165
3	0.902980	750	-3.271710	-13.291875
4	0.879648	750	-3.276789	-16.568664
5	0.856682	750	-3.149555	-19.718219
6	0.834079	750	-3.105681	-22.823901
7	0.811838	750	-3.074144	-25.898045
8	0.789957	750	-2.978125	-28.876170
9	0.768433	750	-2.938451	-31.814621
10	0.747266	750	-2.933363	-34.747984
11	0.726452	750	-2.922495	-37.670479
12	0.705989	750	-2.860247	-40.530725
13	0.685877	750	-2.789145	-43.319870
14	0.666112	750	-2.772982	-46.092851
15	0.646693	750	-2.754829	-48.847680
16	0.627618	750	-2.691393	-51.539073
17	0.608884	750	-2.638948	-54.178021
18	0.590490	750	-2.593574	-56.771595
19	0.572433	750	-2.539589	-59.311184
20	0.554712	750	-2.535912	-61.847096
21	0.537324	750	-2.449467	-64.296563
22	0.520268	750	-2.421427	-66.717990
23	0.503540	750	-2.359961	-69.077951
24	0.487139	750	-2.341467	-71.419418
25	0.471063	750	-2.301864	-73.721282
26	0.455310	750	-2.250431	-75.971712
27	0.439877	750	-2.220662	-78.192374
28	0.424762	750	-2.116205	-80.308579
29	0.409963	750	-2.161146	-82.469726
30	0.395478	750	-2.094494	-84.564220
31	0.381305	750	-2.058673	-86.622893
32	0.367440	750	-2.064182	-88.687075
33	0.353883	750	-2.022804	-90.709879
34	0.340630	750	-1.899814	-92.609692
35	0.327680	750	-1.879906	-94.489598
36	0.315030	750	-1.920451	-96.410049
37	0.302677	750	-1.824893	-98.234942
38	0.290619	750	-1.763827	-99.998769
39	0.278855	750	-1.802777	-101.801546
40	0.267381	750	-1.700605	-103.502151
41	0.256195	750	-1.724781	-105.226932
42	0.245294	750	-1.617992	-106.844924
43	0.234677	750	-1.629170	-108.474094
44	0.224340	750	-1.581580	-110.055673
45	0.214281	750	-1.540262	-111.595936
46	0.204498	750	-1.479253	-113.075189
47	0.194988	750	-1.499814	-114.575003
48	0.185749	750	-1.447949	-116.022951
49	0.176777	750	-1.421486	-117.444438
50	0.168070	750	-1.425899	-118.870337
51	0.159626	750	-1.366947	-120.237284
52	0.151441	750	-1.328187	-121.565470
53	0.143514	750	-1.326782	-122.892252
54	0.135841	750	-1.303053	-124.195304
55	0.128420	750	-1.391944	-125.587249
56	0.121247	750	-1.254804	-126.842053
57	0.114320	750	-1.206958	-128.049011
58	0.107637	750	-1.200326	-129.249337
59	0.101193	750	-1.205537	-130.454874
60	0.094986	750	-1.163116	-131.617991
61	0.089014	750	-1.083015	-132.701005
62	0.083273	750	-1.168563	-133.869568
63	0.077760	750	-1.156220	-135.025788
64	0.072472	750	-0.982768	-136.008556
65	0.067406	750	-1.045413	-137.053969
66	0.062558	750	-0.973810	-138.027779
67	0.057926	750	-0.994360	-139.022140
68	0.053506	750	-0.957025	-139.979164
69	0.049295	750	-0.900659	-140.879823
70	0.045289	750	-0.869295	-141.749118
71	0.041485	750	-0.828778	-142.577896
72	0.037880	750	-0.788182	-143.366079
73	0.034469	750	-0.735402	-144.101480
74	0.031250	750	-0.710700	-144.812180
75	0.028218	750	-0.690474	-145.502654
76	0.025370	750	-0.663108	-146.165762
77	0.022702	750	-0.660670	-146.826432
78	0.020209	750	-0.528995	-147.355428
79	0.017889	750	-0.546174	-147.901602
80	0.015736	750	-0.531273	-148.432874
81	0.013746	750	-0.517373	-148.950247
82	0.011916	750	-0.480671	-149.430919
83	0.010240	750	-0.412304	-149.843223
84	0.008714	750	-0.384706	-150.227929
85	0.007334	750	-0.402106	-150.630035
86	0.006093	750	-0.368630	-150.998665
87	0.004988	750	-0.319411	-151.318076
88	0.004013	750	-0.259672	-151.577747
89	0.003162	750	-0.257721	-151.835468
90	0.002430	750	-0.221216	-152.056685
91	0.001810	750	-0.177777	-152.234462
92	0.001296	750	-0.180166	-152.414628
93	0.000882	750	-0.132457	-152.547085
94	0.000559	750	-0.106591	-152.653676
95	0.000320	750	-0.078143	-152.731819
96	0.000156	750	-0.053416	-152.785236
97	0.000057	750	-0.033824	-152.819059
98	0.000010	750	-0.017306	-152.836365
99	0.000000	750	-0.003183	-152.839548
Log marginal likelihood:	-152.839548
0	0.975187	750	-3.257159	-3.257159
1	0.950747	750	-3.259521	-6.516680
2	0.926679	750	-3.220177	-9.736857
3	0.902980	750	-3.159601	-12.896458
4	0.879648	750	-3.152634	-16.049093
5	0.856682	750	-3.070942	-19.120035
6	0.834079	750	-3.020361	-22.140396
7	0.811838	750	-2.929060	-25.069456
8	0.789957	750	-2.876502	-27.945958
9	0.768433	750	-2.899686	-30.845644
10	0.747266	750	-2.855743	-33.701387
11	0.726452	750	-2.771839	-36.473227
12	0.705989	750	-2.788757	-39.261984
13	0.685877	750	-2.762619	-42.024603
14	0.666112	750	-2.615438	-44.640041
15	0.646693	750	-2.618187	-47.258228
16	0.627618	750	-2.625075	-49.883303
17	0.608884	750	-2.570732	-52.454036
18	0.590490	750	-2.469770	-54.923806
19	0.572433	750	-2.466122	-57.389927
20	0.554712	750	-2.462534	-59.852461
21	0.537324	750	-2.372543	-62.225004
22	0.520268	750	-2.335396	-64.560400
23	0.503540	750	-2.321887	-66.882287
24	0.487139	750	-2.280065	-69.162352
25	0.471063	750	-2.221493	-71.383845
26	0.455310	750	-2.223257	-73.607102
27	0.439877	750	-2.169370	-75.776472
28	0.424762	750	-2.106045	-77.882517
29	0.409963	750	-2.068408	-79.950925
30	0.395478	750	-2.026725	-81.977650
31	0.381305	750	-2.010897	-83.988547
32	0.367440	750	-1.970380	-85.958927
33	0.353883	750	-1.919651	-87.878578
34	0.340630	750	-1.902497	-89.781075
35	0.327680	750	-1.890429	-91.671504
36	0.315030	750	-1.847680	-93.519184
37	0.302677	750	-1.793640	-95.312824
38	0.290619	750	-1.725557	-97.038381
39	0.278855	750	-1.733705	-98.772086
40	0.267381	750	-1.688541	-100.460627
41	0.256195	750	-1.651720	-102.112347
42	0.245294	750	-1.597246	-103.709593
43	0.234677	750	-1.598998	-105.308591
44	0.224340	750	-1.535577	-106.844168
45	0.214281	750	-1.462113	-108.306281
46	0.204498	750	-1.566343	-109.872624
47	0.194988	750	-1.526501	-111.399126
48	0.185749	750	-1.423271	-112.822396
49	0.176777	750	-1.401055	-114.223451
50	0.168070	750	-1.392290	-115.615741
51	0.159626	750	-1.479404	-117.095146
52	0.151441	750	-1.293586	-118.388732
53	0.143514	750	-1.247098	-119.635830
54	0.135841	750	-1.348253	-120.984083
55	0.128420	750	-1.242637	-122.226720
56	0.121247	750	-1.197133	-123.423853
57	0.114320	750	-1.206404	-124.630257
58	0.107637	750	-1.196061	-125.826318
59	0.101193	750	-1.196391	-127.022709
60	0.094986	750	-1.052514	-128.075223
61	0.089014	750	-1.085855	-129.161077
62	0.083273	750	-1.046191	-130.207268
63	0.077760	750	-1.115119	-131.322388
64	0.072472	750	-1.075135	-132.397523
65	0.067406	750	-1.004233	-133.401755
66	0.062558	750	-1.011746	-134.413501
67	0.057926	750	-0.961237	-135.374739
68	0.053506	750	-0.890891	-136.265630
69	0.049295	750	-0.895581	-137.161211
70	0.045289	750	-0.870651	-138.031862
71	0.041485	750	-0.807104	-138.838965
72	0.037880	750	-0.797909	-139.636874
73	0.034469	750	-0.728472	-140.365346
74	0.031250	750	-0.704595	-141.069941
75	0.028218	750	-0.676967	-141.746908
76	0.025370	750	-0.670597	-142.417505
77	0.022702	750	-0.617177	-143.034682
78	0.020209	750	-0.591912	-143.626594
79	0.017889	750	-0.576738	-144.203332
80	0.015736	750	-0.548030	-144.751362
81	0.013746	750	-0.474792	-145.226154
82	0.011916	750	-0.450558	-145.676713
83	0.010240	750	-0.499447	-146.176159
84	0.008714	750	-0.397550	-146.573709
85	0.007334	750	-0.357320	-146.931030
86	0.006093	750	-0.336514	-147.267543
87	0.004988	750	-0.326170	-147.593713
88	0.004013	750	-0.286059	-147.879772
89	0.003162	750	-0.237598	-148.117370
90	0.002430	750	-0.252727	-148.370097
91	0.001810	750	-0.208350	-148.578448
92	0.001296	750	-0.149279	-148.727726
93	0.000882	750	-0.128406	-148.856132
94	0.000559	750	-0.106982	-148.963114
95	0.000320	750	-0.076090	-149.039204
96	0.000156	750	-0.052460	-149.091664
97	0.000057	750	-0.028725	-149.120389
98	0.000010	750	-0.013175	-149.133563
99	0.000000	750	-0.003136	-149.136700
Log marginal likelihood:	-149.136700
0	0.975187	750	-3.558232	-3.558232
1	0.950747	750	-3.488757	-7.046989
2	0.926679	750	-3.447951	-10.494940
3	0.902980	750	-3.395810	-13.890750
4	0.879648	750	-3.340707	-17.231457
5	0.856682	750	-3.258038	-20.489496
6	0.834079	750	-3.278282	-23.767777
7	0.811838	750	-3.189545	-26.957323
8	0.789957	750	-3.143357	-30.100680
9	0.768433	750	-3.060713	-33.161394
10	0.747266	750	-3.041990	-36.203383
11	0.726452	750	-3.014231	-39.217615
12	0.705989	750	-2.962154	-42.179769
13	0.685877	750	-2.917576	-45.097345
14	0.666112	750	-2.861753	-47.959098
15	0.646693	750	-2.796212	-50.755310
16	0.627618	750	-2.812874	-53.568184
17	0.608884	750	-2.709925	-56.278109
18	0.590490	750	-2.653416	-58.931524
19	0.572433	750	-2.682071	-61.613595
20	0.554712	750	-2.615458	-64.229053
21	0.537324	750	-2.558441	-66.787494
22	0.520268	750	-2.491216	-69.278711
23	0.503540	750	-2.453250	-71.731961
24	0.487139	750	-2.380843	-74.112804
25	0.471063	750	-2.350160	-76.462964
26	0.455310	750	-2.321049	-78.784013
27	0.439877	750	-2.286565	-81.070578
28	0.424762	750	-2.270119	-83.340697
29	0.409963	750	-2.225025	-85.565722
30	0.395478	750	-2.151612	-87.717334
31	0.381305	750	-2.138009	-89.855343
32	0.367440	750	-2.101153	-91.956496
33	0.353883	750	-2.010452	-93.966948
34	0.340630	750	-1.988324	-95.955271
35	0.327680	750	-1.955757	-97.911029
36	0.315030	750	-1.950265	-99.861294
37	0.302677	750	-1.914253	-101.775547
38	0.290619	750	-1.848900	-103.624447
39	0.278855	750	-1.785181	-105.409629
40	0.267381	750	-1.766992	-107.176621
41	0.256195	750	-1.836840	-109.013461
42	0.245294	750	-1.759707	-110.773168
43	0.234677	750	-1.679066	-112.452234
44	0.224340	750	-1.628038	-114.080272
45	0.214281	750	-1.572023	-115.652296
46	0.204498	750	-1.567974	-117.220270
47	0.194988	750	-1.537784	-118.758054
48	0.185749	750	-1.554615	-120.312669
49	0.176777	750	-1.609597	-121.922266
50	0.168070	750	-1.516502	-123.438768
51	0.159626	750	-1.580656	-125.019425
52	0.151441	750	-1.498923	-126.518347
53	0.143514	750	-1.435741	-127.954088
54	0.135841	750	-1.379764	-129.333852
55	0.128420	750	-1.369841	-130.703693
56	0.121247	750	-1.315076	-132.018770
57	0.114320	750	-1.294773	-133.313542
58	0.107637	750	-1.303266	-134.616808
59	0.101193	750	-1.192918	-135.809727
60	0.094986	750	-1.162887	-136.972614
61	0.089014	750	-1.213426	-138.186040
62	0.083273	750	-1.153380	-139.339420
63	0.077760	750	-1.108725	-140.448145
64	0.072472	750	-1.065350	-141.513495
65	0.067406	750	-1.038530	-142.552025
66	0.062558	750	-1.041042	-143.593067
67	0.057926	750	-0.976891	-144.569958
68	0.053506	750	-0.928949	-145.498908
69	0.049295	750	-0.909968	-146.408875
70	0.045289	750	-0.856032	-147.264907
71	0.041485	750	-0.835563	-148.100470
72	0.037880	750	-0.772486	-148.872956
73	0.034469	750	-0.774459	-149.647415
74	0.031250	750	-0.713709	-150.361124
75	0.028218	750	-0.659485	-151.020609
76	0.025370	750	-0.628311	-151.648920
77	0.022702	750	-0.607732	-152.256652
78	0.020209	750	-0.608820	-152.865471
79	0.017889	750	-0.569695	-153.435166
80	0.015736	750	-0.517460	-153.952626
81	0.013746	750	-0.496676	-154.449302
82	0.011916	750	-0.483545	-154.932848
83	0.010240	750	-0.533127	-155.465975
84	0.008714	750	-0.400279	-155.866253
85	0.007334	750	-0.407003	-156.273257
86	0.006093	750	-0.347188	-156.620445
87	0.004988	750	-0.307818	-156.928263
88	0.004013	750	-0.265789	-157.194052
89	0.003162	750	-0.260716	-157.454768
90	0.002430	750	-0.259967	-157.714735
91	0.001810	750	-0.199113	-157.913848
92	0.001296	750	-0.153707	-158.067555
93	0.000882	750	-0.154267	-158.221822
94	0.000559	750	-0.123055	-158.344877
95	0.000320	750	-0.075505	-158.420382
96	0.000156	750	-0.051860	-158.472242
97	0.000057	750	-0.032140	-158.504382
98	0.000010	750	-0.015255	-158.519636
99	0.000000	750	-0.003290	-158.522926
Log marginal likelihood:	-158.522926
0	0.975187	750	-3.624361	-3.624361
1	0.950747	750	-3.596326	-7.220687
2	0.926679	750	-3.542903	-10.763590
3	0.902980	750	-3.472521	-14.236111
4	0.879648	750	-3.446073	-17.682184
5	0.856682	750	-3.362035	-21.044219
6	0.834079	750	-3.378825	-24.423045
7	0.811838	750	-3.286713	-27.709758
8	0.789957	750	-3.231505	-30.941263
9	0.768433	750	-3.215272	-34.156535
10	0.747266	750	-3.209722	-37.366257
11	0.726452	750	-3.094281	-40.460538
12	0.705989	750	-3.063967	-43.524505
13	0.685877	750	-3.000707	-46.525213
14	0.666112	750	-2.873871	-49.399083
15	0.646693	750	-2.965742	-52.364826
16	0.627618	750	-2.832274	-55.197100
17	0.608884	750	-2.771459	-57.968559
18	0.590490	750	-2.838529	-60.807088
19	0.572433	750	-2.694767	-63.501855
20	0.554712	750	-2.663500	-66.165355
21	0.537324	750	-2.646927	-68.812281
22	0.520268	750	-2.646225	-71.458507
23	0.503540	750	-2.551428	-74.009935
24	0.487139	750	-2.477169	-76.487104
25	0.471063	750	-2.429972	-78.917076
26	0.455310	750	-2.382525	-81.299601
27	0.439877	750	-2.374702	-83.674303
28	0.424762	750	-2.338926	-86.013229
29	0.409963	750	-2.278231	-88.291459
30	0.395478	750	-2.220893	-90.512353
31	0.381305	750	-2.190991	-92.703343
32	0.367440	750	-2.156929	-94.860272
33	0.353883	750	-2.092977	-96.953250
34	0.340630	750	-2.067808	-99.021057
35	0.327680	750	-2.017481	-101.038539
36	0.315030	750	-1.983456	-103.021995
37	0.302677	750	-1.993821	-105.015815
38	0.290619	750	-1.915845	-106.931660
39	0.278855	750	-1.811935	-108.743595
40	0.267381	750	-1.850992	-110.594587
41	0.256195	750	-1.865641	-112.460228
42	0.245294	750	-1.744358	-114.204586
43	0.234677	750	-1.708682	-115.913268
44	0.224340	750	-1.656895	-117.570163
45	0.214281	750	-1.621791	-119.191954
46	0.204498	750	-1.669012	-120.860967
47	0.194988	750	-1.559515	-122.420481
48	0.185749	750	-1.561274	-123.981755
49	0.176777	750	-1.592924	-125.574679
50	0.168070	750	-1.495125	-127.069805
51	0.159626	750	-1.484609	-128.554413
52	0.151441	750	-1.468221	-130.022634
53	0.143514	750	-1.428014	-131.450648
54	0.135841	750	-1.404071	-132.854718
55	0.128420	750	-1.431469	-134.286187
56	0.121247	750	-1.325730	-135.611917
57	0.114320	750	-1.285293	-136.897210
58	0.107637	750	-1.321074	-138.218284
59	0.101193	750	-1.308112	-139.526396
60	0.094986	750	-1.182091	-140.708487
61	0.089014	750	-1.178673	-141.887160
62	0.083273	750	-1.113545	-143.000706
63	0.077760	750	-1.109772	-144.110477
64	0.072472	750	-1.055172	-145.165650
65	0.067406	750	-1.014276	-146.179925
66	0.062558	750	-0.973119	-147.153044
67	0.057926	750	-0.976451	-148.129495
68	0.053506	750	-0.926582	-149.056077
69	0.049295	750	-0.882337	-149.938414
70	0.045289	750	-0.834595	-150.773009
71	0.041485	750	-0.811918	-151.584927
72	0.037880	750	-0.807097	-152.392024
73	0.034469	750	-0.735964	-153.127988
74	0.031250	750	-0.698645	-153.826633
75	0.028218	750	-0.669122	-154.495754
76	0.025370	750	-0.673962	-155.169716
77	0.022702	750	-0.606690	-155.776406
78	0.020209	750	-0.595907	-156.372313
79	0.017889	750	-0.557425	-156.929738
80	0.015736	750	-0.540013	-157.469751
81	0.013746	750	-0.521244	-157.990995
82	0.011916	750	-0.476050	-158.467044
83	0.010240	750	-0.438002	-158.905046
84	0.008714	750	-0.404730	-159.309776
85	0.007334	750	-0.373560	-159.683336
86	0.006093	750	-0.348188	-160.031524
87	0.004988	750	-0.330125	-160.361649
88	0.004013	750	-0.267653	-160.629302
89	0.003162	750	-0.248264	-160.877566
90	0.002430	750	-0.216085	-161.093651
91	0.001810	750	-0.203862	-161.297513
92	0.001296	750	-0.147690	-161.445203
93	0.000882	750	-0.121405	-161.566608
94	0.000559	750	-0.100220	-161.666828
95	0.000320	750	-0.080512	-161.747340
96	0.000156	750	-0.053154	-161.800495
97	0.000057	750	-0.040793	-161.841287
98	0.000010	750	-0.013570	-161.854858
99	0.000000	750	-0.003550	-161.858407
Log marginal likelihood:	-161.858407
0	0.975187	750	-3.086965	-3.086965
1	0.950747	750	-3.083767	-6.170732
2	0.926679	750	-3.046889	-9.217621
3	0.902980	750	-3.019155	-12.236776
4	0.879648	750	-3.068333	-15.305109
5	0.856682	750	-3.013648	-18.318757
6	0.834079	750	-2.957716	-21.276473
7	0.811838	750	-2.912271	-24.188744
8	0.789957	750	-2.857977	-27.046721
9	0.768433	750	-2.795131	-29.841852
10	0.747266	750	-2.799610	-32.641462
11	0.726452	750	-2.748275	-35.389737
12	0.705989	750	-2.719190	-38.108926
13	0.685877	750	-2.659635	-40.768562
14	0.666112	750	-2.629320	-43.397882
15	0.646693	750	-2.588753	-45.986634
16	0.627618	750	-2.576198	-48.562832
17	0.608884	750	-2.489354	-51.052186
18	0.590490	750	-2.434222	-53.486408
19	0.572433	750	-2.427952	-55.914361
20	0.554712	750	-2.361652	-58.276012
21	0.537324	750	-2.343523	-60.619536
22	0.520268	750	-2.265729	-62.885265
23	0.503540	750	-2.244961	-65.130226
24	0.487139	750	-2.171728	-67.301953
25	0.471063	750	-2.220187	-69.522140
26	0.455310	750	-2.190745	-71.712885
27	0.439877	750	-2.082905	-73.795789
28	0.424762	750	-2.125751	-75.921541
29	0.409963	750	-2.041704	-77.963244
30	0.395478	750	-2.020339	-79.983583
31	0.381305	750	-1.913355	-81.896938
32	0.367440	750	-1.942769	-83.839707
33	0.353883	750	-1.846591	-85.686298
34	0.340630	750	-1.833105	-87.519403
35	0.327680	750	-1.897049	-89.416452
36	0.315030	750	-1.744632	-91.161084
37	0.302677	750	-1.705667	-92.866750
38	0.290619	750	-1.732400	-94.599150
39	0.278855	750	-1.684755	-96.283905
40	0.267381	750	-1.655252	-97.939157
41	0.256195	750	-1.591861	-99.531018
42	0.245294	750	-1.529682	-101.060701
43	0.234677	750	-1.521896	-102.582597
44	0.224340	750	-1.474511	-104.057108
45	0.214281	750	-1.492647	-105.549755
46	0.204498	750	-1.446411	-106.996166
47	0.194988	750	-1.423453	-108.419620
48	0.185749	750	-1.525878	-109.945497
49	0.176777	750	-1.581953	-111.527451
50	0.168070	750	-1.445441	-112.972892
51	0.159626	750	-1.542756	-114.515647
52	0.151441	750	-1.416927	-115.932575
53	0.143514	750	-1.281035	-117.213610
54	0.135841	750	-1.323269	-118.536879
55	0.128420	750	-1.436674	-119.973553
56	0.121247	750	-1.218901	-121.192454
57	0.114320	750	-1.336604	-122.529058
58	0.107637	750	-1.238904	-123.767962
59	0.101193	750	-1.207804	-124.975765
60	0.094986	750	-1.107685	-126.083450
61	0.089014	750	-1.145809	-127.229260
62	0.083273	750	-1.063877	-128.293137
63	0.077760	750	-1.001516	-129.294653
64	0.072472	750	-1.027906	-130.322559
65	0.067406	750	-1.047563	-131.370122
66	0.062558	750	-0.955565	-132.325687
67	0.057926	750	-0.949379	-133.275066
68	0.053506	750	-0.900159	-134.175225
69	0.049295	750	-0.862393	-135.037619
70	0.045289	750	-0.861989	-135.899608
71	0.041485	750	-0.836476	-136.736084
72	0.037880	750	-0.758913	-137.494998
73	0.034469	750	-0.757199	-138.252197
74	0.031250	750	-0.699873	-138.952070
75	0.028218	750	-0.700768	-139.652838
76	0.025370	750	-0.678495	-140.331333
77	0.022702	750	-0.611760	-140.943093
78	0.020209	750	-0.596874	-141.539967
79	0.017889	750	-0.560997	-142.100964
80	0.015736	750	-0.547693	-142.648657
81	0.013746	750	-0.512031	-143.160689
82	0.011916	750	-0.465259	-143.625948
83	0.010240	750	-0.451185	-144.077133
84	0.008714	750	-0.383651	-144.460784
85	0.007334	750	-0.396029	-144.856813
86	0.006093	750	-0.322583	-145.179396
87	0.004988	750	-0.335482	-145.514878
88	0.004013	750	-0.271126	-145.786005
89	0.003162	750	-0.270598	-146.056602
90	0.002430	750	-0.254007	-146.310609
91	0.001810	750	-0.216745	-146.527354
92	0.001296	750	-0.157986	-146.685340
93	0.000882	750	-0.139605	-146.824945
94	0.000559	750	-0.102203	-146.927148
95	0.000320	750	-0.082311	-147.009459
96	0.000156	750	-0.058393	-147.067852
97	0.000057	750	-0.033701	-147.101553
98	0.000010	750	-0.014618	-147.116171
99	0.000000	750	-0.003098	-147.119269
Log marginal likelihood:	-147.119269
0	0.975187	750	-3.601325	-3.601325
1	0.950747	750	-3.539259	-7.140584
2	0.926679	750	-3.528346	-10.668930
3	0.902980	750	-3.347566	-14.016496
4	0.879648	750	-3.321212	-17.337707
5	0.856682	750	-3.239083	-20.576790
6	0.834079	750	-3.237628	-23.814418
7	0.811838	750	-3.213229	-27.027647
8	0.789957	750	-3.160821	-30.188468
9	0.768433	750	-3.147811	-33.336280
10	0.747266	750	-3.095352	-36.431632
11	0.726452	750	-3.027887	-39.459519
12	0.705989	750	-2.999637	-42.459156
13	0.685877	750	-2.959768	-45.418924
14	0.666112	750	-2.887718	-48.306642
15	0.646693	750	-2.898432	-51.205074
16	0.627618	750	-2.830000	-54.035073
17	0.608884	750	-2.751798	-56.786871
18	0.590490	750	-2.756272	-59.543143
19	0.572433	750	-2.689058	-62.232201
20	0.554712	750	-2.677946	-64.910147
21	0.537324	750	-2.604123	-67.514271
22	0.520268	750	-2.565810	-70.080081
23	0.503540	750	-2.509279	-72.589360
24	0.487139	750	-2.465253	-75.054612
25	0.471063	750	-2.466972	-77.521584
26	0.455310	750	-2.443433	-79.965017
27	0.439877	750	-2.351453	-82.316470
28	0.424762	750	-2.262124	-84.578593
29	0.409963	750	-2.237952	-86.816546
30	0.395478	750	-2.252238	-89.068784
31	0.381305	750	-2.198957	-91.267741
32	0.367440	750	-2.105124	-93.372866
33	0.353883	750	-2.081906	-95.454772
34	0.340630	750	-2.119791	-97.574563
35	0.327680	750	-2.057214	-99.631777
36	0.315030	750	-1.936495	-101.568271
37	0.302677	750	-1.950529	-103.518801
38	0.290619	750	-1.922897	-105.441697
39	0.278855	750	-1.965769	-107.407467
40	0.267381	750	-1.833832	-109.241298
41	0.256195	750	-1.779752	-111.021050
42	0.245294	750	-1.696112	-112.717162
43	0.234677	750	-1.789646	-114.506808
44	0.224340	750	-1.639640	-116.146448
45	0.214281	750	-1.765446	-117.911895
46	0.204498	750	-1.658250	-119.570145
47	0.194988	750	-1.726174	-121.296319
48	0.185749	750	-1.593109	-122.889429
49	0.176777	750	-1.582700	-124.472129
50	0.168070	750	-1.559179	-126.031307
51	0.159626	750	-1.638237	-127.669545
52	0.151441	750	-1.497547	-129.167091
53	0.143514	750	-1.379677	-130.546769
54	0.135841	750	-1.465904	-132.012673
55	0.128420	750	-1.344886	-133.357559
56	0.121247	750	-1.361591	-134.719150
57	0.114320	750	-1.311387	-136.030536
58	0.107637	750	-1.348227	-137.378764
59	0.101193	750	-1.280403	-138.659167
60	0.094986	750	-1.247147	-139.906314
61	0.089014	750	-1.183610	-141.089924
62	0.083273	750	-1.185416	-142.275340
63	0.077760	750	-1.080738	-143.356078
64	0.072472	750	-1.057178	-144.413256
65	0.067406	750	-1.009433	-145.422688
66	0.062558	750	-1.000971	-146.423660
67	0.057926	750	-0.956509	-147.380169
68	0.053506	750	-0.933228	-148.313396
69	0.049295	750	-0.867278	-149.180674
70	0.045289	750	-0.894192	-150.074866
71	0.041485	750	-0.799710	-150.874576
72	0.037880	750	-0.795823	-151.670399
73	0.034469	750	-0.750085	-152.420484
74	0.031250	750	-0.706376	-153.126860
75	0.028218	750	-0.709933	-153.836793
76	0.025370	750	-0.659955	-154.496747
77	0.022702	750	-0.627131	-155.123878
78	0.020209	750	-0.591864	-155.715742
79	0.017889	750	-0.581082	-156.296824
80	0.015736	750	-0.550576	-156.847400
81	0.013746	750	-0.526602	-157.374002
82	0.011916	750	-0.455420	-157.829423
83	0.010240	750	-0.429368	-158.258791
84	0.008714	750	-0.432994	-158.691784
85	0.007334	750	-0.402179	-159.093963
86	0.006093	750	-0.326947	-159.420910
87	0.004988	750	-0.307988	-159.728898
88	0.004013	750	-0.299278	-160.028176
89	0.003162	750	-0.238457	-160.266633
90	0.002430	750	-0.216665	-160.483298
91	0.001810	750	-0.200364	-160.683661
92	0.001296	750	-0.146478	-160.830140
93	0.000882	750	-0.124143	-160.954282
94	0.000559	750	-0.090679	-161.044962
95	0.000320	750	-0.071197	-161.116159
96	0.000156	750	-0.052322	-161.168481
97	0.000057	750	-0.029383	-161.197863
98	0.000010	750	-0.017427	-161.215290
99	0.000000	750	-0.003213	-161.218503
Log marginal likelihood:	-161.218503
0	0.975187	750	-3.487446	-3.487446
1	0.950747	750	-3.308764	-6.796210
2	0.926679	750	-3.342244	-10.138454
3	0.902980	750	-3.301637	-13.440091
4	0.879648	750	-3.234004	-16.674095
5	0.856682	750	-3.282773	-19.956868
6	0.834079	750	-3.171489	-23.128357
7	0.811838	750	-3.115009	-26.243366
8	0.789957	750	-3.023077	-29.266443
9	0.768433	750	-2.995156	-32.261598
10	0.747266	750	-3.008661	-35.270260
11	0.726452	750	-2.905734	-38.175994
12	0.705989	750	-2.947451	-41.123445
13	0.685877	750	-2.793714	-43.917159
14	0.666112	750	-2.772422	-46.689581
15	0.646693	750	-2.791367	-49.480948
16	0.627618	750	-2.741427	-52.222374
17	0.608884	750	-2.646062	-54.868437
18	0.590490	750	-2.589988	-57.458424
19	0.572433	750	-2.582491	-60.040916
20	0.554712	750	-2.504732	-62.545647
