Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
67	0.057926	750	-1.406191	-234.682098
68	0.053506	750	-1.368430	-236.050529
69	0.049295	750	-1.293489	-237.344018
70	0.045289	750	-1.233452	-238.577470
71	0.041485	750	-1.188322	-239.765792
72	0.037880	750	-1.146093	-240.911885
73	0.034469	750	-1.093880	-242.005765
74	0.031250	750	-1.013298	-243.019063
75	0.028218	750	-0.977856	-243.996919
76	0.025370	750	-0.898431	-244.895350
77	0.022702	750	-0.865566	-245.760916
78	0.020209	750	-0.846114	-246.607030
79	0.017889	750	-0.797366	-247.404396
80	0.015736	750	-0.732832	-248.137229
81	0.013746	750	-0.686979	-248.824208
82	0.011916	750	-0.649593	-249.473801
83	0.010240	750	-0.571657	-250.045457
84	0.008714	750	-0.539200	-250.584658
85	0.007334	750	-0.492914	-251.077572
86	0.006093	750	-0.448431	-251.526003
87	0.004988	750	-0.425053	-251.951056
88	0.004013	750	-0.370093	-252.321149
89	0.003162	750	-0.309965	-252.631114
90	0.002430	750	-0.294830	-252.925944
91	0.001810	750	-0.245937	-253.171881
92	0.001296	750	-0.194612	-253.366493
93	0.000882	750	-0.172341	-253.538834
94	0.000559	750	-0.131048	-253.669882
95	0.000320	750	-0.097241	-253.767123
96	0.000156	750	-0.065621	-253.832744
97	0.000057	750	-0.043695	-253.876438
98	0.000010	750	-0.017656	-253.894095
99	0.000000	750	-0.003652	-253.897746
Log marginal likelihood:	-253.897746
0	0.975187	750	-5.653993	-5.653993
1	0.950747	750	-5.584216	-11.238209
2	0.926679	750	-5.540409	-16.778618
3	0.902980	750	-5.441064	-22.219683
4	0.879648	750	-5.339590	-27.559273
5	0.856682	750	-5.264485	-32.823758
6	0.834079	750	-5.180852	-38.004610
7	0.811838	750	-5.097566	-43.102176
8	0.789957	750	-5.049497	-48.151674
9	0.768433	750	-4.958784	-53.110458
10	0.747266	750	-4.875676	-57.986134
11	0.726452	750	-4.813771	-62.799905
12	0.705989	750	-4.768905	-67.568810
13	0.685877	750	-4.641934	-72.210744
14	0.666112	750	-4.576665	-76.787409
15	0.646693	750	-4.517567	-81.304976
16	0.627618	750	-4.443169	-85.748146
17	0.608884	750	-4.361087	-90.109232
18	0.590490	750	-4.318172	-94.427404
19	0.572433	750	-4.196036	-98.623441
20	0.554712	750	-4.157825	-102.781266
21	0.537324	750	-4.035185	-106.816451
22	0.520268	750	-3.968252	-110.784703
23	0.503540	750	-3.891534	-114.676237
24	0.487139	750	-3.868382	-118.544619
25	0.471063	750	-3.752169	-122.296788
26	0.455310	750	-3.753650	-126.050438
27	0.439877	750	-3.634426	-129.684865
28	0.424762	750	-3.587422	-133.272287
29	0.409963	750	-3.493944	-136.766231
30	0.395478	750	-3.472194	-140.238425
31	0.381305	750	-3.354697	-143.593122
32	0.367440	750	-3.336135	-146.929257
33	0.353883	750	-3.251879	-150.181135
34	0.340630	750	-3.193365	-153.374501
35	0.327680	750	-3.165148	-156.539649
36	0.315030	750	-3.071004	-159.610653
37	0.302677	750	-3.030657	-162.641310
38	0.290619	750	-2.980329	-165.621639
39	0.278855	750	-2.948977	-168.570616
40	0.267381	750	-2.843855	-171.414471
41	0.256195	750	-2.674946	-174.089417
42	0.245294	750	-2.810965	-176.900382
43	0.234677	750	-2.777965	-179.678347
44	0.224340	750	-2.565554	-182.243901
45	0.214281	750	-2.469402	-184.713303
46	0.204498	750	-2.480068	-187.193371
47	0.194988	750	-2.499782	-189.693153
48	0.185749	750	-2.312969	-192.006122
49	0.176777	750	-2.298479	-194.304602
50	0.168070	750	-2.367753	-196.672355
51	0.159626	750	-2.271713	-198.944068
52	0.151441	750	-2.282740	-201.226808
53	0.143514	750	-2.251777	-203.478586
54	0.135841	750	-2.126110	-205.604695
55	0.128420	750	-1.971533	-207.576229
56	0.121247	750	-1.984281	-209.560509
57	0.114320	750	-1.931991	-211.492500
58	0.107637	750	-1.916945	-213.409445
59	0.101193	750	-1.844978	-215.254423
60	0.094986	750	-1.845973	-217.100396
61	0.089014	750	-1.733437	-218.833833
62	0.083273	750	-1.614840	-220.448673
63	0.077760	750	-1.652616	-222.101289
64	0.072472	750	-1.538782	-223.640070
65	0.067406	750	-1.486796	-225.126866
66	0.062558	750	-1.414949	-226.541815
67	0.057926	750	-1.402307	-227.944122
68	0.053506	750	-1.345170	-229.289292
69	0.049295	750	-1.307599	-230.596891
70	0.045289	750	-1.216767	-231.813658
71	0.041485	750	-1.184209	-232.997868
72	0.037880	750	-1.111509	-234.109377
73	0.034469	750	-1.073401	-235.182778
74	0.031250	750	-0.974095	-236.156873
75	0.028218	750	-0.961814	-237.118687
76	0.025370	750	-0.920923	-238.039610
77	0.022702	750	-0.841073	-238.880683
78	0.020209	750	-0.801739	-239.682422
79	0.017889	750	-0.758002	-240.440424
80	0.015736	750	-0.705252	-241.145676
81	0.013746	750	-0.672726	-241.818402
82	0.011916	750	-0.659099	-242.477501
83	0.010240	750	-0.581571	-243.059072
84	0.008714	750	-0.539321	-243.598393
85	0.007334	750	-0.477409	-244.075802
86	0.006093	750	-0.494944	-244.570746
87	0.004988	750	-0.431082	-245.001827
88	0.004013	750	-0.370891	-245.372718
89	0.003162	750	-0.322589	-245.695307
90	0.002430	750	-0.310778	-246.006084
91	0.001810	750	-0.258057	-246.264141
92	0.001296	750	-0.214280	-246.478422
93	0.000882	750	-0.183203	-246.661625
94	0.000559	750	-0.135963	-246.797588
95	0.000320	750	-0.098649	-246.896237
96	0.000156	750	-0.071361	-246.967598
97	0.000057	750	-0.040878	-247.008477
98	0.000010	750	-0.017747	-247.026224
99	0.000000	750	-0.003884	-247.030108
Log marginal likelihood:	-247.030108
0	0.975187	750	-6.214840	-6.214840
1	0.950747	750	-6.098643	-12.313483
2	0.926679	750	-6.044968	-18.358452
3	0.902980	750	-5.912871	-24.271323
4	0.879648	750	-5.864841	-30.136164
5	0.856682	750	-5.803877	-35.940041
6	0.834079	750	-5.664814	-41.604854
7	0.811838	750	-5.598598	-47.203452
8	0.789957	750	-5.475878	-52.679330
9	0.768433	750	-5.392670	-58.072000
10	0.747266	750	-5.366297	-63.438297
11	0.726452	750	-5.250460	-68.688757
12	0.705989	750	-5.206643	-73.895400
13	0.685877	750	-5.089640	-78.985040
14	0.666112	750	-5.044595	-84.029635
15	0.646693	750	-4.906946	-88.936581
16	0.627618	750	-4.841617	-93.778199
17	0.608884	750	-4.712549	-98.490748
18	0.590490	750	-4.732139	-103.222887
19	0.572433	750	-4.626706	-107.849593
20	0.554712	750	-4.576666	-112.426258
21	0.537324	750	-4.476788	-116.903047
22	0.520268	750	-4.350020	-121.253067
23	0.503540	750	-4.293173	-125.546240
24	0.487139	750	-4.194085	-129.740325
25	0.471063	750	-4.142579	-133.882904
26	0.455310	750	-4.120740	-138.003643
27	0.439877	750	-4.029797	-142.033440
28	0.424762	750	-3.865154	-145.898594
29	0.409963	750	-3.811650	-149.710243
30	0.395478	750	-3.725116	-153.435359
31	0.381305	750	-3.674997	-157.110355
32	0.367440	750	-3.588902	-160.699257
33	0.353883	750	-3.541996	-164.241253
34	0.340630	750	-3.429156	-167.670409
35	0.327680	750	-3.404355	-171.074765
36	0.315030	750	-3.284662	-174.359427
37	0.302677	750	-3.187194	-177.546621
38	0.290619	750	-3.430657	-180.977278
39	0.278855	750	-3.362313	-184.339591
40	0.267381	750	-3.077291	-187.416882
41	0.256195	750	-2.970013	-190.386895
42	0.245294	750	-2.903614	-193.290509
43	0.234677	750	-2.866115	-196.156623
44	0.224340	750	-2.947826	-199.104449
45	0.214281	750	-2.820812	-201.925261
46	0.204498	750	-2.825923	-204.751185
47	0.194988	750	-2.738034	-207.489219
48	0.185749	750	-2.607698	-210.096917
49	0.176777	750	-2.600936	-212.697853
50	0.168070	750	-2.454830	-215.152682
51	0.159626	750	-2.463701	-217.616384
52	0.151441	750	-2.414757	-220.031141
53	0.143514	750	-2.299034	-222.330176
54	0.135841	750	-2.205058	-224.535234
55	0.128420	750	-2.170213	-226.705447
56	0.121247	750	-2.080727	-228.786173
57	0.114320	750	-2.037883	-230.824057
58	0.107637	750	-1.939836	-232.763893
59	0.101193	750	-1.897046	-234.660939
60	0.094986	750	-1.796428	-236.457367
61	0.089014	750	-1.795063	-238.252430
62	0.083273	750	-1.704988	-239.957417
63	0.077760	750	-1.657827	-241.615244
64	0.072472	750	-1.582628	-243.197872
65	0.067406	750	-1.524524	-244.722396
66	0.062558	750	-1.470772	-246.193168
67	0.057926	750	-1.420731	-247.613899
68	0.053506	750	-1.364390	-248.978289
69	0.049295	750	-1.328869	-250.307158
70	0.045289	750	-1.232347	-251.539505
71	0.041485	750	-1.179001	-252.718506
72	0.037880	750	-1.142872	-253.861378
73	0.034469	750	-1.077691	-254.939069
74	0.031250	750	-1.030019	-255.969088
75	0.028218	750	-0.966754	-256.935842
76	0.025370	750	-0.940238	-257.876080
77	0.022702	750	-0.849930	-258.726010
78	0.020209	750	-0.797989	-259.523999
79	0.017889	750	-0.751195	-260.275194
80	0.015736	750	-0.729345	-261.004539
81	0.013746	750	-0.715079	-261.719618
82	0.011916	750	-0.615840	-262.335457
83	0.010240	750	-0.576967	-262.912424
84	0.008714	750	-0.565927	-263.478351
85	0.007334	750	-0.502710	-263.981061
86	0.006093	750	-0.442897	-264.423958
87	0.004988	750	-0.409662	-264.833620
88	0.004013	750	-0.358609	-265.192228
89	0.003162	750	-0.326812	-265.519040
90	0.002430	750	-0.282251	-265.801291
91	0.001810	750	-0.269237	-266.070528
92	0.001296	750	-0.210697	-266.281225
93	0.000882	750	-0.165578	-266.446803
94	0.000559	750	-0.131803	-266.578606
95	0.000320	750	-0.103899	-266.682505
96	0.000156	750	-0.062048	-266.744553
97	0.000057	750	-0.038626	-266.783179
98	0.000010	750	-0.018115	-266.801293
99	0.000000	750	-0.004101	-266.805395
Log marginal likelihood:	-266.805395
0	0.975187	750	-6.067046	-6.067046
1	0.950747	750	-5.995750	-12.062796
2	0.926679	750	-5.894332	-17.957128
3	0.902980	750	-5.793999	-23.751127
4	0.879648	750	-5.722426	-29.473553
5	0.856682	750	-5.653670	-35.127222
6	0.834079	750	-5.537443	-40.664666
7	0.811838	750	-5.460732	-46.125397
8	0.789957	750	-5.358190	-51.483587
9	0.768433	750	-5.298861	-56.782448
10	0.747266	750	-5.188185	-61.970632
11	0.726452	750	-5.108855	-67.079487
12	0.705989	750	-5.018918	-72.098405
13	0.685877	750	-4.999493	-77.097898
14	0.666112	750	-4.864932	-81.962830
15	0.646693	750	-4.777364	-86.740194
16	0.627618	750	-4.750083	-91.490277
17	0.608884	750	-4.623903	-96.114180
18	0.590490	750	-4.548635	-100.662815
19	0.572433	750	-4.521512	-105.184328
20	0.554712	750	-4.391730	-109.576058
21	0.537324	750	-4.331232	-113.907290
22	0.520268	750	-4.280983	-118.188274
23	0.503540	750	-4.181484	-122.369758
24	0.487139	750	-4.108200	-126.477958
25	0.471063	750	-4.020271	-130.498229
26	0.455310	750	-3.978224	-134.476453
27	0.439877	750	-3.904240	-138.380694
28	0.424762	750	-3.815231	-142.195925
29	0.409963	750	-3.741920	-145.937846
30	0.395478	750	-3.628504	-149.566350
31	0.381305	750	-3.567191	-153.133541
32	0.367440	750	-3.576369	-156.709910
33	0.353883	750	-3.467835	-160.177745
34	0.340630	750	-3.402962	-163.580707
35	0.327680	750	-3.249503	-166.830210
36	0.315030	750	-3.196985	-170.027194
37	0.302677	750	-3.211486	-173.238681
38	0.290619	750	-3.092851	-176.331532
39	0.278855	750	-2.991322	-179.322854
40	0.267381	750	-3.015031	-182.337885
41	0.256195	750	-2.908309	-185.246194
42	0.245294	750	-2.765875	-188.012069
43	0.234677	750	-2.996360	-191.008429
44	0.224340	750	-2.914474	-193.922903
45	0.214281	750	-2.850060	-196.772964
46	0.204498	750	-2.741378	-199.514342
47	0.194988	750	-2.634778	-202.149120
48	0.185749	750	-2.509385	-204.658505
49	0.176777	750	-2.407783	-207.066288
50	0.168070	750	-2.413491	-209.479779
51	0.159626	750	-2.366714	-211.846493
52	0.151441	750	-2.265829	-214.112322
53	0.143514	750	-2.173141	-216.285463
54	0.135841	750	-2.166600	-218.452063
55	0.128420	750	-2.097106	-220.549168
56	0.121247	750	-2.089938	-222.639107
57	0.114320	750	-1.968391	-224.607498
58	0.107637	750	-1.949007	-226.556504
59	0.101193	750	-1.799622	-228.356127
60	0.094986	750	-1.856577	-230.212704
61	0.089014	750	-1.736066	-231.948770
62	0.083273	750	-1.646184	-233.594954
63	0.077760	750	-1.619754	-235.214708
64	0.072472	750	-1.558978	-236.773686
65	0.067406	750	-1.525287	-238.298973
66	0.062558	750	-1.457170	-239.756143
67	0.057926	750	-1.373443	-241.129586
68	0.053506	750	-1.317716	-242.447301
69	0.049295	750	-1.300795	-243.748097
70	0.045289	750	-1.248298	-244.996395
71	0.041485	750	-1.199783	-246.196178
72	0.037880	750	-1.149584	-247.345762
73	0.034469	750	-1.094931	-248.440693
74	0.031250	750	-1.011299	-249.451992
75	0.028218	750	-0.948506	-250.400498
76	0.025370	750	-0.914823	-251.315322
77	0.022702	750	-0.904168	-252.219490
78	0.020209	750	-0.841578	-253.061068
79	0.017889	750	-0.769369	-253.830437
80	0.015736	750	-0.704649	-254.535086
81	0.013746	750	-0.685453	-255.220538
82	0.011916	750	-0.625598	-255.846136
83	0.010240	750	-0.585145	-256.431281
84	0.008714	750	-0.538987	-256.970268
85	0.007334	750	-0.507260	-257.477528
86	0.006093	750	-0.456677	-257.934205
87	0.004988	750	-0.414789	-258.348994
88	0.004013	750	-0.387467	-258.736461
89	0.003162	750	-0.333747	-259.070208
90	0.002430	750	-0.296835	-259.367043
91	0.001810	750	-0.251821	-259.618864
92	0.001296	750	-0.221193	-259.840057
93	0.000882	750	-0.167163	-260.007220
94	0.000559	750	-0.126295	-260.133515
95	0.000320	750	-0.106738	-260.240253
96	0.000156	750	-0.069494	-260.309747
97	0.000057	750	-0.040468	-260.350215
98	0.000010	750	-0.018912	-260.369127
99	0.000000	750	-0.003848	-260.372975
Log marginal likelihood:	-260.372975
0	0.975187	750	-5.815767	-5.815767
1	0.950747	750	-5.750323	-11.566089
2	0.926679	750	-5.651315	-17.217404
3	0.902980	750	-5.534357	-22.751761
4	0.879648	750	-5.450489	-28.202250
5	0.856682	750	-5.419708	-33.621959
6	0.834079	750	-5.294970	-38.916929
7	0.811838	750	-5.219733	-44.136662
8	0.789957	750	-5.157232	-49.293894
9	0.768433	750	-5.033953	-54.327847
10	0.747266	750	-4.973934	-59.301781
11	0.726452	750	-4.882161	-64.183942
12	0.705989	750	-4.810564	-68.994506
13	0.685877	750	-4.731979	-73.726484
14	0.666112	750	-4.698521	-78.425005
15	0.646693	750	-4.571744	-82.996749
16	0.627618	750	-4.496658	-87.493407
17	0.608884	750	-4.405765	-91.899173
18	0.590490	750	-4.329857	-96.229030
19	0.572433	750	-4.272901	-100.501930
20	0.554712	750	-4.192220	-104.694150
21	0.537324	750	-4.134853	-108.829003
22	0.520268	750	-4.042829	-112.871832
23	0.503540	750	-3.968077	-116.839910
24	0.487139	750	-3.867443	-120.707353
25	0.471063	750	-3.794560	-124.501913
26	0.455310	750	-3.769917	-128.271830
27	0.439877	750	-3.669121	-131.940951
28	0.424762	750	-3.601394	-135.542345
29	0.409963	750	-3.549926	-139.092271
30	0.395478	750	-3.466386	-142.558658
31	0.381305	750	-3.367267	-145.925925
32	0.367440	750	-3.354365	-149.280290
33	0.353883	750	-3.232048	-152.512337
34	0.340630	750	-3.181207	-155.693545
35	0.327680	750	-3.109051	-158.802596
36	0.315030	750	-3.045203	-161.847799
37	0.302677	750	-2.987106	-164.834905
38	0.290619	750	-2.959749	-167.794654
39	0.278855	750	-3.155417	-170.950071
40	0.267381	750	-2.753858	-173.703929
41	0.256195	750	-2.853914	-176.557843
42	0.245294	750	-2.869693	-179.427537
43	0.234677	750	-2.737025	-182.164562
44	0.224340	750	-2.615667	-184.780228
45	0.214281	750	-2.503451	-187.283679
46	0.204498	750	-2.384643	-189.668322
47	0.194988	750	-2.332011	-192.000333
48	0.185749	750	-2.469411	-194.469744
49	0.176777	750	-2.258738	-196.728483
50	0.168070	750	-2.301035	-199.029518
51	0.159626	750	-2.291131	-201.320649
52	0.151441	750	-2.224273	-203.544922
53	0.143514	750	-2.191545	-205.736467
54	0.135841	750	-2.129435	-207.865902
55	0.128420	750	-2.103472	-209.969374
56	0.121247	750	-2.026739	-211.996113
57	0.114320	750	-2.003741	-213.999854
58	0.107637	750	-1.924120	-215.923974
59	0.101193	750	-1.793429	-217.717404
60	0.094986	750	-1.789611	-219.507015
61	0.089014	750	-1.754641	-221.261656
62	0.083273	750	-1.668345	-222.930001
63	0.077760	750	-1.627109	-224.557110
64	0.072472	750	-1.585002	-226.142112
65	0.067406	750	-1.465369	-227.607481
66	0.062558	750	-1.448807	-229.056288
67	0.057926	750	-1.372380	-230.428668
68	0.053506	750	-1.306847	-231.735515
69	0.049295	750	-1.217129	-232.952644
70	0.045289	750	-1.185562	-234.138206
71	0.041485	750	-1.170613	-235.308818
72	0.037880	750	-1.133956	-236.442774
73	0.034469	750	-1.070598	-237.513372
74	0.031250	750	-0.964286	-238.477659
75	0.028218	750	-0.940827	-239.418486
76	0.025370	750	-0.871639	-240.290125
77	0.022702	750	-0.884723	-241.174847
78	0.020209	750	-0.882090	-242.056937
79	0.017889	750	-0.768134	-242.825072
80	0.015736	750	-0.732461	-243.557533
81	0.013746	750	-0.688484	-244.246017
82	0.011916	750	-0.615243	-244.861260
83	0.010240	750	-0.635616	-245.496876
84	0.008714	750	-0.593984	-246.090860
85	0.007334	750	-0.513401	-246.604262
86	0.006093	750	-0.479962	-247.084224
87	0.004988	750	-0.441435	-247.525659
88	0.004013	750	-0.380509	-247.906168
89	0.003162	750	-0.340608	-248.246776
90	0.002430	750	-0.287040	-248.533816
91	0.001810	750	-0.234964	-248.768780
92	0.001296	750	-0.201632	-248.970412
93	0.000882	750	-0.164895	-249.135307
94	0.000559	750	-0.133350	-249.268657
95	0.000320	750	-0.104239	-249.372896
96	0.000156	750	-0.063541	-249.436437
97	0.000057	750	-0.047524	-249.483962
98	0.000010	750	-0.017229	-249.501190
99	0.000000	750	-0.004316	-249.505506
Log marginal likelihood:	-249.505506
0	0.975187	750	-6.198965	-6.198965
1	0.950747	750	-6.111218	-12.310183
2	0.926679	750	-6.014442	-18.324626
3	0.902980	750	-5.950316	-24.274942
4	0.879648	750	-5.839585	-30.114527
5	0.856682	750	-5.712311	-35.826838
6	0.834079	750	-5.657975	-41.484813
7	0.811838	750	-5.585451	-47.070263
8	0.789957	750	-5.495461	-52.565724
9	0.768433	750	-5.417174	-57.982898
10	0.747266	750	-5.287590	-63.270488
11	0.726452	750	-5.218992	-68.489480
12	0.705989	750	-5.144951	-73.634431
13	0.685877	750	-5.035311	-78.669742
14	0.666112	750	-4.966392	-83.636134
15	0.646693	750	-4.885380	-88.521514
16	0.627618	750	-4.846992	-93.368505
17	0.608884	750	-4.722932	-98.091437
18	0.590490	750	-4.634406	-102.725843
19	0.572433	750	-4.559912	-107.285755
20	0.554712	750	-4.476128	-111.761884
21	0.537324	750	-4.383146	-116.145029
22	0.520268	750	-4.340720	-120.485749
23	0.503540	750	-4.232931	-124.718680
24	0.487139	750	-4.177228	-128.895908
25	0.471063	750	-4.087783	-132.983691
26	0.455310	750	-4.030416	-137.014107
27	0.439877	750	-3.934117	-140.948225
28	0.424762	750	-3.832826	-144.781051
29	0.409963	750	-3.774375	-148.555426
30	0.395478	750	-3.678041	-152.233467
31	0.381305	750	-3.591258	-155.824726
32	0.367440	750	-3.553619	-159.378344
33	0.353883	750	-3.504731	-162.883075
34	0.340630	750	-3.401944	-166.285019
35	0.327680	750	-3.393030	-169.678049
36	0.315030	750	-3.318130	-172.996178
37	0.302677	750	-3.188944	-176.185122
38	0.290619	750	-3.291152	-179.476274
39	0.278855	750	-3.342672	-182.818946
40	0.267381	750	-3.139733	-185.958679
41	0.256195	750	-2.884815	-188.843494
42	0.245294	750	-3.098512	-191.942006
43	0.234677	750	-2.760388	-194.702395
44	0.224340	750	-2.775468	-197.477863
45	0.214281	750	-2.666423	-200.144286
46	0.204498	750	-2.645106	-202.789392
47	0.194988	750	-2.672732	-205.462124
48	0.185749	750	-2.637835	-208.099959
49	0.176777	750	-2.580007	-210.679966
50	0.168070	750	-2.521456	-213.201422
51	0.159626	750	-2.462470	-215.663892
52	0.151441	750	-2.409249	-218.073141
53	0.143514	750	-2.188691	-220.261832
54	0.135841	750	-2.243294	-222.505126
55	0.128420	750	-2.131140	-224.636266
56	0.121247	750	-2.130365	-226.766631
57	0.114320	750	-2.043414	-228.810045
58	0.107637	750	-1.965437	-230.775482
59	0.101193	750	-1.761488	-232.536970
60	0.094986	750	-1.838237	-234.375207
61	0.089014	750	-1.773526	-236.148733
62	0.083273	750	-1.720172	-237.868904
63	0.077760	750	-1.662263	-239.531168
64	0.072472	750	-1.569124	-241.100291
65	0.067406	750	-1.522563	-242.622854
66	0.062558	750	-1.467808	-244.090663
67	0.057926	750	-1.419395	-245.510058
68	0.053506	750	-1.357872	-246.867930
69	0.049295	750	-1.322225	-248.190154
70	0.045289	750	-1.233720	-249.423874
71	0.041485	750	-1.191107	-250.614981
72	0.037880	750	-1.177406	-251.792388
73	0.034469	750	-1.070694	-252.863081
74	0.031250	750	-1.045783	-253.908864
75	0.028218	750	-0.962366	-254.871231
76	0.025370	750	-0.938019	-255.809250
77	0.022702	750	-0.912038	-256.721288
78	0.020209	750	-0.813833	-257.535121
79	0.017889	750	-0.766804	-258.301925
80	0.015736	750	-0.757441	-259.059366
81	0.013746	750	-0.688189	-259.747555
82	0.011916	750	-0.628208	-260.375763
83	0.010240	750	-0.598134	-260.973897
84	0.008714	750	-0.568100	-261.541997
85	0.007334	750	-0.558020	-262.100017
86	0.006093	750	-0.465678	-262.565694
87	0.004988	750	-0.423231	-262.988925
88	0.004013	750	-0.359611	-263.348537
89	0.003162	750	-0.357912	-263.706448
90	0.002430	750	-0.302759	-264.009207
91	0.001810	750	-0.246172	-264.255380
92	0.001296	750	-0.208383	-264.463762
93	0.000882	750	-0.172252	-264.636014
94	0.000559	750	-0.147281	-264.783295
95	0.000320	750	-0.096450	-264.879745
96	0.000156	750	-0.071225	-264.950970
97	0.000057	750	-0.038807	-264.989777
98	0.000010	750	-0.021083	-265.010860
99	0.000000	750	-0.004351	-265.015211
Log marginal likelihood:	-265.015211
0	0.975187	750	-6.095911	-6.095911
1	0.950747	750	-5.987309	-12.083220
2	0.926679	750	-5.923420	-18.006640
3	0.902980	750	-5.826942	-23.833582
4	0.879648	750	-5.734429	-29.568011
5	0.856682	750	-5.642547	-35.210558
6	0.834079	750	-5.563307	-40.773865
7	0.811838	750	-5.448933	-46.222797
8	0.789957	750	-5.378585	-51.601382
9	0.768433	750	-5.331513	-56.932895
10	0.747266	750	-5.191921	-62.124816
11	0.726452	750	-5.124352	-67.249167
12	0.705989	750	-5.032390	-72.281558
13	0.685877	750	-5.013811	-77.295368
14	0.666112	750	-4.899167	-82.194535
15	0.646693	750	-4.822613	-87.017148
16	0.627618	750	-4.727062	-91.744211
17	0.608884	750	-4.716839	-96.461049
18	0.590490	750	-4.541460	-101.002509
19	0.572433	750	-4.547110	-105.549620
20	0.554712	750	-4.433277	-109.982896
21	0.537324	750	-4.336919	-114.319816
22	0.520268	750	-4.265263	-118.585078
23	0.503540	750	-4.176370	-122.761448
24	0.487139	750	-4.113652	-126.875100
25	0.471063	750	-4.049144	-130.924245
26	0.455310	750	-3.919223	-134.843468
27	0.439877	750	-3.912066	-138.755534
28	0.424762	750	-3.818083	-142.573617
29	0.409963	750	-3.772281	-146.345898
30	0.395478	750	-3.635237	-149.981135
31	0.381305	750	-3.586287	-153.567422
32	0.367440	750	-3.519667	-157.087090
33	0.353883	750	-3.441325	-160.528414
34	0.340630	750	-3.393735	-163.922150
35	0.327680	750	-3.269049	-167.191199
36	0.315030	750	-3.307064	-170.498263
37	0.302677	750	-3.155923	-173.654186
38	0.290619	750	-3.089487	-176.743673
39	0.278855	750	-3.037611	-179.781284
40	0.267381	750	-2.924745	-182.706029
41	0.256195	750	-2.910405	-185.616434
42	0.245294	750	-2.807105	-188.423539
43	0.234677	750	-2.866409	-191.289947
44	0.224340	750	-2.720448	-194.010396
45	0.214281	750	-2.650233	-196.660629
46	0.204498	750	-2.709136	-199.369765
47	0.194988	750	-2.526782	-201.896546
48	0.185749	750	-2.536313	-204.432860
49	0.176777	750	-2.512462	-206.945321
50	0.168070	750	-2.349692	-209.295013
51	0.159626	750	-2.336349	-211.631362
52	0.151441	750	-2.196627	-213.827989
53	0.143514	750	-2.256234	-216.084223
54	0.135841	750	-2.161214	-218.245437
55	0.128420	750	-2.030522	-220.275959
56	0.121247	750	-2.088601	-222.364560
57	0.114320	750	-1.940738	-224.305298
58	0.107637	750	-1.977962	-226.283260
59	0.101193	750	-1.895628	-228.178888
60	0.094986	750	-1.850996	-230.029883
61	0.089014	750	-1.761351	-231.791234
62	0.083273	750	-1.680560	-233.471794
63	0.077760	750	-1.655599	-235.127393
64	0.072472	750	-1.599099	-236.726492
65	0.067406	750	-1.530282	-238.256774
66	0.062558	750	-1.469028	-239.725802
67	0.057926	750	-1.425583	-241.151386
68	0.053506	750	-1.365746	-242.517132
69	0.049295	750	-1.336712	-243.853844
70	0.045289	750	-1.237621	-245.091465
71	0.041485	750	-1.172826	-246.264290
72	0.037880	750	-1.126526	-247.390816
73	0.034469	750	-1.086181	-248.476997
74	0.031250	750	-1.027739	-249.504735
75	0.028218	750	-0.971287	-250.476022
76	0.025370	750	-0.932465	-251.408487
77	0.022702	750	-0.860777	-252.269264
78	0.020209	750	-0.852064	-253.121329
79	0.017889	750	-0.768224	-253.889553
80	0.015736	750	-0.718267	-254.607820
81	0.013746	750	-0.687929	-255.295749
82	0.011916	750	-0.633927	-255.929675
83	0.010240	750	-0.567429	-256.497104
84	0.008714	750	-0.554736	-257.051840
85	0.007334	750	-0.505399	-257.557240
86	0.006093	750	-0.465569	-258.022809
87	0.004988	750	-0.432285	-258.455094
88	0.004013	750	-0.396232	-258.851326
89	0.003162	750	-0.332204	-259.183530
90	0.002430	750	-0.277380	-259.460909
91	0.001810	750	-0.236532	-259.697442
92	0.001296	750	-0.212323	-259.909765
93	0.000882	750	-0.214582	-260.124347
94	0.000559	750	-0.131897	-260.256243
95	0.000320	750	-0.095261	-260.351505
96	0.000156	750	-0.069247	-260.420752
97	0.000057	750	-0.040369	-260.461121
98	0.000010	750	-0.019222	-260.480343
99	0.000000	750	-0.004292	-260.484635
Log marginal likelihood:	-260.484635
0	0.975187	750	-6.199962	-6.199962
1	0.950747	750	-6.098527	-12.298489
2	0.926679	750	-5.973886	-18.272376
3	0.902980	750	-5.907608	-24.179983
4	0.879648	750	-5.808891	-29.988874
5	0.856682	750	-5.715094	-35.703968
6	0.834079	750	-5.624695	-41.328663
7	0.811838	750	-5.587032	-46.915696
8	0.789957	750	-5.469452	-52.385147
9	0.768433	750	-5.359908	-57.745055
10	0.747266	750	-5.314178	-63.059233
11	0.726452	750	-5.195593	-68.254826
12	0.705989	750	-5.114830	-73.369656
13	0.685877	750	-5.012605	-78.382261
14	0.666112	750	-5.008996	-83.391258
15	0.646693	750	-4.853562	-88.244820
16	0.627618	750	-4.808578	-93.053398
17	0.608884	750	-4.682911	-97.736309
18	0.590490	750	-4.601859	-102.338169
19	0.572433	750	-4.568068	-106.906236
20	0.554712	750	-4.493556	-111.399793
21	0.537324	750	-4.381030	-115.780822
22	0.520268	750	-4.303647	-120.084470
