Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
11	0.726452	750	-3.624194	-47.562887
12	0.705989	750	-3.562085	-51.124971
13	0.685877	750	-3.511853	-54.636824
14	0.666112	750	-3.437454	-58.074279
15	0.646693	750	-3.390240	-61.464519
16	0.627618	750	-3.323086	-64.787605
17	0.608884	750	-3.274045	-68.061650
18	0.590490	750	-3.236763	-71.298414
19	0.572433	750	-3.155485	-74.453899
20	0.554712	750	-3.120428	-77.574327
21	0.537324	750	-3.042625	-80.616952
22	0.520268	750	-2.981019	-83.597971
23	0.503540	750	-2.937735	-86.535705
24	0.487139	750	-2.891452	-89.427157
25	0.471063	750	-2.817424	-92.244581
26	0.455310	750	-2.773631	-95.018212
27	0.439877	750	-2.703421	-97.721632
28	0.424762	750	-2.659729	-100.381361
29	0.409963	750	-2.608171	-102.989532
30	0.395478	750	-2.549869	-105.539400
31	0.381305	750	-2.505192	-108.044593
32	0.367440	750	-2.456225	-110.500818
33	0.353883	750	-2.400620	-112.901438
34	0.340630	750	-2.351712	-115.253150
35	0.327680	750	-2.297297	-117.550447
36	0.315030	750	-2.250463	-119.800909
37	0.302677	750	-2.191180	-121.992089
38	0.290619	750	-2.180035	-124.172124
39	0.278855	750	-2.109362	-126.281486
40	0.267381	750	-2.048913	-128.330399
41	0.256195	750	-2.058177	-130.388576
42	0.245294	750	-1.985029	-132.373604
43	0.234677	750	-1.983224	-134.356828
44	0.224340	750	-1.940436	-136.297264
45	0.214281	750	-1.979784	-138.277048
46	0.204498	750	-1.977427	-140.254476
47	0.194988	750	-1.928272	-142.182747
48	0.185749	750	-1.957467	-144.140215
49	0.176777	750	-1.813603	-145.953817
50	0.168070	750	-1.890113	-147.843931
51	0.159626	750	-1.742956	-149.586887
52	0.151441	750	-1.759026	-151.345913
53	0.143514	750	-1.570770	-152.916683
54	0.135841	750	-1.640105	-154.556788
55	0.128420	750	-1.666982	-156.223770
56	0.121247	750	-1.594184	-157.817955
57	0.114320	750	-1.636960	-159.454914
58	0.107637	750	-1.542166	-160.997081
59	0.101193	750	-1.451318	-162.448399
60	0.094986	750	-1.443306	-163.891705
61	0.089014	750	-1.405001	-165.296706
62	0.083273	750	-1.361031	-166.657738
63	0.077760	750	-1.327505	-167.985242
64	0.072472	750	-1.264252	-169.249495
65	0.067406	750	-1.229473	-170.478968
66	0.062558	750	-1.178125	-171.657093
67	0.057926	750	-1.128566	-172.785658
68	0.053506	750	-1.088531	-173.874189
69	0.049295	750	-1.056448	-174.930637
70	0.045289	750	-0.960772	-175.891409
71	0.041485	750	-0.956613	-176.848022
72	0.037880	750	-0.908229	-177.756250
73	0.034469	750	-0.865271	-178.621521
74	0.031250	750	-0.799377	-179.420898
75	0.028218	750	-0.800503	-180.221401
76	0.025370	750	-0.748633	-180.970034
77	0.022702	750	-0.685914	-181.655948
78	0.020209	750	-0.662508	-182.318457
79	0.017889	750	-0.623192	-182.941649
80	0.015736	750	-0.592628	-183.534276
81	0.013746	750	-0.553212	-184.087488
82	0.011916	750	-0.528667	-184.616156
83	0.010240	750	-0.501374	-185.117530
84	0.008714	750	-0.459891	-185.577421
85	0.007334	750	-0.410929	-185.988349
86	0.006093	750	-0.373797	-186.362147
87	0.004988	750	-0.339800	-186.701947
88	0.004013	750	-0.330794	-187.032740
89	0.003162	750	-0.276405	-187.309146
90	0.002430	750	-0.253050	-187.562195
91	0.001810	750	-0.206615	-187.768810
92	0.001296	750	-0.187166	-187.955976
93	0.000882	750	-0.137054	-188.093030
94	0.000559	750	-0.114404	-188.207434
95	0.000320	750	-0.082959	-188.290393
96	0.000156	750	-0.059486	-188.349879
97	0.000057	750	-0.031292	-188.381171
98	0.000010	750	-0.019032	-188.400203
99	0.000000	750	-0.003693	-188.403896
Log marginal likelihood:	-188.403896
0	0.975187	750	-3.529617	-3.529617
1	0.950747	750	-3.467839	-6.997456
2	0.926679	750	-3.432616	-10.430072
3	0.902980	750	-3.373351	-13.803422
4	0.879648	750	-3.322351	-17.125774
5	0.856682	750	-3.269837	-20.395611
6	0.834079	750	-3.212426	-23.608037
7	0.811838	750	-3.161298	-26.769335
8	0.789957	750	-3.113488	-29.882823
9	0.768433	750	-3.090734	-32.973557
10	0.747266	750	-3.007917	-35.981474
11	0.726452	750	-2.982387	-38.963860
12	0.705989	750	-2.927962	-41.891823
13	0.685877	750	-2.864495	-44.756318
14	0.666112	750	-2.833082	-47.589399
15	0.646693	750	-2.790768	-50.380167
16	0.627618	750	-2.741972	-53.122139
17	0.608884	750	-2.670870	-55.793009
18	0.590490	750	-2.650143	-58.443153
19	0.572433	750	-2.603892	-61.047045
20	0.554712	750	-2.544634	-63.591679
21	0.537324	750	-2.502646	-66.094325
22	0.520268	750	-2.465770	-68.560095
23	0.503540	750	-2.400218	-70.960313
24	0.487139	750	-2.367863	-73.328176
25	0.471063	750	-2.330309	-75.658485
26	0.455310	750	-2.279468	-77.937953
27	0.439877	750	-2.241005	-80.178958
28	0.424762	750	-2.197980	-82.376937
29	0.409963	750	-2.137972	-84.514909
30	0.395478	750	-2.099481	-86.614390
31	0.381305	750	-2.065326	-88.679717
32	0.367440	750	-2.033589	-90.713306
33	0.353883	750	-1.997857	-92.711163
34	0.340630	750	-1.929694	-94.640857
35	0.327680	750	-1.899648	-96.540505
36	0.315030	750	-1.854725	-98.395231
37	0.302677	750	-1.816889	-100.212120
38	0.290619	750	-1.788094	-102.000214
39	0.278855	750	-1.760470	-103.760684
40	0.267381	750	-1.709077	-105.469762
41	0.256195	750	-1.658522	-107.128284
42	0.245294	750	-1.641811	-108.770094
43	0.234677	750	-1.602256	-110.372350
44	0.224340	750	-1.552693	-111.925043
45	0.214281	750	-1.518290	-113.443332
46	0.204498	750	-1.467537	-114.910869
47	0.194988	750	-1.447711	-116.358580
48	0.185749	750	-1.448743	-117.807322
49	0.176777	750	-1.406212	-119.213534
50	0.168070	750	-1.355697	-120.569231
51	0.159626	750	-1.320629	-121.889860
52	0.151441	750	-1.404895	-123.294755
53	0.143514	750	-1.238345	-124.533100
54	0.135841	750	-1.310781	-125.843880
55	0.128420	750	-1.244093	-127.087973
56	0.121247	750	-1.344867	-128.432841
57	0.114320	750	-1.299730	-129.732570
58	0.107637	750	-1.211846	-130.944416
59	0.101193	750	-1.309340	-132.253756
60	0.094986	750	-1.405139	-133.658896
61	0.089014	750	-1.271385	-134.930280
62	0.083273	750	-1.251555	-136.181835
63	0.077760	750	-1.203631	-137.385465
64	0.072472	750	-1.176586	-138.562051
65	0.067406	750	-1.178115	-139.740166
66	0.062558	750	-1.082796	-140.822963
67	0.057926	750	-1.074500	-141.897463
68	0.053506	750	-1.010740	-142.908204
69	0.049295	750	-0.969162	-143.877365
70	0.045289	750	-0.937548	-144.814913
71	0.041485	750	-0.906599	-145.721512
72	0.037880	750	-0.879043	-146.600555
73	0.034469	750	-0.845006	-147.445561
74	0.031250	750	-0.793063	-148.238624
75	0.028218	750	-0.731407	-148.970031
76	0.025370	750	-0.717140	-149.687171
77	0.022702	750	-0.683908	-150.371079
78	0.020209	750	-0.656301	-151.027379
79	0.017889	750	-0.613478	-151.640858
80	0.015736	750	-0.567686	-152.208543
81	0.013746	750	-0.546979	-152.755523
82	0.011916	750	-0.490553	-153.246076
83	0.010240	750	-0.475926	-153.722002
84	0.008714	750	-0.438082	-154.160084
85	0.007334	750	-0.401748	-154.561832
86	0.006093	750	-0.358783	-154.920615
87	0.004988	750	-0.332551	-155.253165
88	0.004013	750	-0.302456	-155.555622
89	0.003162	750	-0.268441	-155.824062
90	0.002430	750	-0.245148	-156.069210
91	0.001810	750	-0.231075	-156.300285
92	0.001296	750	-0.179969	-156.480254
93	0.000882	750	-0.155691	-156.635944
94	0.000559	750	-0.115259	-156.751203
95	0.000320	750	-0.082839	-156.834043
96	0.000156	750	-0.059867	-156.893910
97	0.000057	750	-0.033468	-156.927378
98	0.000010	750	-0.016591	-156.943969
99	0.000000	750	-0.003684	-156.947653
Log marginal likelihood:	-156.947653
0	0.975187	750	-3.616119	-3.616119
1	0.950747	750	-3.549901	-7.166020
2	0.926679	750	-3.513561	-10.679582
3	0.902980	750	-3.455316	-14.134897
4	0.879648	750	-3.420696	-17.555593
5	0.856682	750	-3.329296	-20.884889
6	0.834079	750	-3.300484	-24.185373
7	0.811838	750	-3.263268	-27.448641
8	0.789957	750	-3.220288	-30.668929
9	0.768433	750	-3.148366	-33.817294
10	0.747266	750	-3.091329	-36.908623
11	0.726452	750	-3.064488	-39.973111
12	0.705989	750	-2.992770	-42.965880
13	0.685877	750	-2.948577	-45.914457
14	0.666112	750	-2.903418	-48.817875
15	0.646693	750	-2.875988	-51.693863
16	0.627618	750	-2.816004	-54.509867
17	0.608884	750	-2.775027	-57.284894
18	0.590490	750	-2.720574	-60.005468
19	0.572433	750	-2.661833	-62.667302
20	0.554712	750	-2.641619	-65.308921
21	0.537324	750	-2.563786	-67.872706
22	0.520268	750	-2.500756	-70.373462
23	0.503540	750	-2.490248	-72.863710
24	0.487139	750	-2.417338	-75.281049
25	0.471063	750	-2.366130	-77.647178
26	0.455310	750	-2.360307	-80.007485
27	0.439877	750	-2.296107	-82.303592
28	0.424762	750	-2.258121	-84.561713
29	0.409963	750	-2.198739	-86.760452
30	0.395478	750	-2.173894	-88.934346
31	0.381305	750	-2.123831	-91.058176
32	0.367440	750	-2.097594	-93.155771
33	0.353883	750	-2.027229	-95.183000
34	0.340630	750	-1.996140	-97.179139
35	0.327680	750	-1.965441	-99.144580
36	0.315030	750	-1.938274	-101.082854
37	0.302677	750	-1.862851	-102.945705
38	0.290619	750	-1.842814	-104.788519
39	0.278855	750	-1.791090	-106.579609
40	0.267381	750	-1.763248	-108.342857
41	0.256195	750	-1.739296	-110.082153
42	0.245294	750	-1.717497	-111.799650
43	0.234677	750	-1.651955	-113.451605
44	0.224340	750	-1.760976	-115.212581
45	0.214281	750	-1.554851	-116.767431
46	0.204498	750	-1.537414	-118.304845
47	0.194988	750	-1.487818	-119.792664
48	0.185749	750	-1.490731	-121.283395
49	0.176777	750	-1.585638	-122.869033
50	0.168070	750	-1.518026	-124.387059
51	0.159626	750	-1.407283	-125.794342
52	0.151441	750	-1.419590	-127.213931
53	0.143514	750	-1.336624	-128.550555
54	0.135841	750	-1.383610	-129.934165
55	0.128420	750	-1.322190	-131.256355
56	0.121247	750	-1.297574	-132.553929
57	0.114320	750	-1.193324	-133.747253
58	0.107637	750	-1.323438	-135.070691
59	0.101193	750	-1.254400	-136.325092
60	0.094986	750	-1.308775	-137.633867
61	0.089014	750	-1.283553	-138.917419
62	0.083273	750	-1.241308	-140.158727
63	0.077760	750	-1.219890	-141.378617
64	0.072472	750	-1.172054	-142.550671
65	0.067406	750	-1.101432	-143.652103
66	0.062558	750	-1.100156	-144.752259
67	0.057926	750	-1.033078	-145.785337
68	0.053506	750	-1.015892	-146.801229
69	0.049295	750	-0.958336	-147.759566
70	0.045289	750	-0.964414	-148.723980
71	0.041485	750	-0.870787	-149.594767
72	0.037880	750	-0.852747	-150.447513
73	0.034469	750	-0.817063	-151.264576
74	0.031250	750	-0.761598	-152.026175
75	0.028218	750	-0.738503	-152.764678
76	0.025370	750	-0.686995	-153.451673
77	0.022702	750	-0.658315	-154.109988
78	0.020209	750	-0.626756	-154.736745
79	0.017889	750	-0.594784	-155.331529
80	0.015736	750	-0.557285	-155.888814
81	0.013746	750	-0.520982	-156.409796
82	0.011916	750	-0.502366	-156.912162
83	0.010240	750	-0.466183	-157.378345
84	0.008714	750	-0.433224	-157.811568
85	0.007334	750	-0.375147	-158.186716
86	0.006093	750	-0.376029	-158.562745
87	0.004988	750	-0.344788	-158.907533
88	0.004013	750	-0.292022	-159.199556
89	0.003162	750	-0.266879	-159.466435
90	0.002430	750	-0.262499	-159.728934
91	0.001810	750	-0.210451	-159.939385
92	0.001296	750	-0.169260	-160.108645
93	0.000882	750	-0.135504	-160.244149
94	0.000559	750	-0.105263	-160.349413
95	0.000320	750	-0.085758	-160.435171
96	0.000156	750	-0.060555	-160.495726
97	0.000057	750	-0.030682	-160.526408
98	0.000010	750	-0.017134	-160.543542
99	0.000000	750	-0.003353	-160.546895
Log marginal likelihood:	-160.546895
0	0.975187	750	-3.919860	-3.919860
1	0.950747	750	-3.884108	-7.803969
2	0.926679	750	-3.829010	-11.632978
3	0.902980	750	-3.761509	-15.394487
4	0.879648	750	-3.710451	-19.104938
5	0.856682	750	-3.620422	-22.725360
6	0.834079	750	-3.592148	-26.317508
7	0.811838	750	-3.512672	-29.830180
8	0.789957	750	-3.471222	-33.301402
9	0.768433	750	-3.439004	-36.740407
10	0.747266	750	-3.353859	-40.094265
11	0.726452	750	-3.340980	-43.435245
12	0.705989	750	-3.251982	-46.687227
13	0.685877	750	-3.179092	-49.866319
14	0.666112	750	-3.157001	-53.023320
15	0.646693	750	-3.110285	-56.133605
16	0.627618	750	-3.058927	-59.192531
17	0.608884	750	-2.988051	-62.180582
18	0.590490	750	-2.939394	-65.119976
19	0.572433	750	-2.905965	-68.025942
20	0.554712	750	-2.833103	-70.859044
21	0.537324	750	-2.806305	-73.665349
22	0.520268	750	-2.740797	-76.406146
23	0.503540	750	-2.692860	-79.099006
24	0.487139	750	-2.628291	-81.727297
25	0.471063	750	-2.586257	-84.313553
26	0.455310	750	-2.557501	-86.871054
27	0.439877	750	-2.493571	-89.364625
28	0.424762	750	-2.450956	-91.815581
29	0.409963	750	-2.384781	-94.200362
30	0.395478	750	-2.348107	-96.548469
31	0.381305	750	-2.317749	-98.866218
32	0.367440	750	-2.273024	-101.139242
33	0.353883	750	-2.190863	-103.330105
34	0.340630	750	-2.149473	-105.479578
35	0.327680	750	-2.110363	-107.589941
36	0.315030	750	-2.078056	-109.667997
37	0.302677	750	-2.018252	-111.686249
38	0.290619	750	-1.998242	-113.684492
39	0.278855	750	-1.950300	-115.634791
40	0.267381	750	-1.902809	-117.537601
41	0.256195	750	-1.860186	-119.397787
42	0.245294	750	-1.827615	-121.225402
43	0.234677	750	-1.788620	-123.014022
44	0.224340	750	-1.759875	-124.773896
45	0.214281	750	-1.702653	-126.476550
46	0.204498	750	-1.660637	-128.137186
47	0.194988	750	-1.606106	-129.743293
48	0.185749	750	-1.631074	-131.374367
49	0.176777	750	-1.758709	-133.133076
50	0.168070	750	-1.583456	-134.716532
51	0.159626	750	-1.710638	-136.427170
52	0.151441	750	-1.642565	-138.069735
53	0.143514	750	-1.457320	-139.527055
54	0.135841	750	-1.484322	-141.011377
55	0.128420	750	-1.584437	-142.595815
56	0.121247	750	-1.425268	-144.021082
57	0.114320	750	-1.565926	-145.587008
58	0.107637	750	-1.522284	-147.109292
59	0.101193	750	-1.387758	-148.497050
60	0.094986	750	-1.448276	-149.945326
61	0.089014	750	-1.341986	-151.287311
62	0.083273	750	-1.352316	-152.639627
63	0.077760	750	-1.293881	-153.933508
64	0.072472	750	-1.212655	-155.146163
65	0.067406	750	-1.198427	-156.344590
66	0.062558	750	-1.157741	-157.502331
67	0.057926	750	-1.088869	-158.591200
68	0.053506	750	-1.052420	-159.643620
69	0.049295	750	-0.954319	-160.597940
70	0.045289	750	-0.957827	-161.555766
71	0.041485	750	-0.905803	-162.461569
72	0.037880	750	-0.875251	-163.336820
73	0.034469	750	-0.854420	-164.191240
74	0.031250	750	-0.801605	-164.992845
75	0.028218	750	-0.757201	-165.750046
76	0.025370	750	-0.701398	-166.451444
77	0.022702	750	-0.665264	-167.116708
78	0.020209	750	-0.637721	-167.754429
79	0.017889	750	-0.601323	-168.355752
80	0.015736	750	-0.566862	-168.922614
81	0.013746	750	-0.533561	-169.456174
82	0.011916	750	-0.497332	-169.953506
83	0.010240	750	-0.465339	-170.418846
84	0.008714	750	-0.415557	-170.834403
85	0.007334	750	-0.386359	-171.220762
86	0.006093	750	-0.354924	-171.575686
87	0.004988	750	-0.338961	-171.914647
88	0.004013	750	-0.302212	-172.216859
89	0.003162	750	-0.260991	-172.477850
90	0.002430	750	-0.224110	-172.701960
91	0.001810	750	-0.198890	-172.900850
92	0.001296	750	-0.181573	-173.082423
93	0.000882	750	-0.141979	-173.224402
94	0.000559	750	-0.109209	-173.333611
95	0.000320	750	-0.085322	-173.418933
96	0.000156	750	-0.055340	-173.474273
97	0.000057	750	-0.034383	-173.508655
98	0.000010	750	-0.017770	-173.526425
99	0.000000	750	-0.003548	-173.529973
Log marginal likelihood:	-173.529973
0	0.975187	750	-3.841881	-3.841881
1	0.950747	750	-3.788639	-7.630521
2	0.926679	750	-3.736983	-11.367504
3	0.902980	750	-3.677737	-15.045240
4	0.879648	750	-3.620516	-18.665757
5	0.856682	750	-3.571726	-22.237482
6	0.834079	750	-3.506577	-25.744060
7	0.811838	750	-3.455412	-29.199472
8	0.789957	750	-3.407103	-32.606575
9	0.768433	750	-3.348583	-35.955158
10	0.747266	750	-3.285632	-39.240790
11	0.726452	750	-3.244205	-42.484996
12	0.705989	750	-3.193926	-45.678922
13	0.685877	750	-3.123331	-48.802253
14	0.666112	750	-3.083133	-51.885386
15	0.646693	750	-3.021158	-54.906545
16	0.627618	750	-2.977911	-57.884456
17	0.608884	750	-2.915427	-60.799882
18	0.590490	750	-2.878094	-63.677976
19	0.572433	750	-2.825226	-66.503203
20	0.554712	750	-2.762492	-69.265694
21	0.537324	750	-2.729079	-71.994774
22	0.520268	750	-2.680311	-74.675085
23	0.503540	750	-2.607787	-77.282871
24	0.487139	750	-2.582702	-79.865573
25	0.471063	750	-2.528933	-82.394507
26	0.455310	750	-2.472575	-84.867082
27	0.439877	750	-2.432259	-87.299341
28	0.424762	750	-2.372322	-89.671663
29	0.409963	750	-2.335612	-92.007275
30	0.395478	750	-2.291186	-94.298462
31	0.381305	750	-2.238624	-96.537086
32	0.367440	750	-2.213676	-98.750762
33	0.353883	750	-2.163947	-100.914709
34	0.340630	750	-2.124256	-103.038965
35	0.327680	750	-2.064097	-105.103062
36	0.315030	750	-2.013894	-107.116956
37	0.302677	750	-1.973961	-109.090917
38	0.290619	750	-1.938550	-111.029467
39	0.278855	750	-1.884617	-112.914083
40	0.267381	750	-1.858356	-114.772440
41	0.256195	750	-1.808260	-116.580699
42	0.245294	750	-1.775507	-118.356206
43	0.234677	750	-1.741840	-120.098047
44	0.224340	750	-1.697662	-121.795708
45	0.214281	750	-1.629175	-123.424884
46	0.204498	750	-1.631617	-125.056501
47	0.194988	750	-1.606258	-126.662759
48	0.185749	750	-1.564762	-128.227521
49	0.176777	750	-1.644212	-129.871733
50	0.168070	750	-1.677313	-131.549046
51	0.159626	750	-1.457722	-133.006768
52	0.151441	750	-1.454971	-134.461739
53	0.143514	750	-1.516952	-135.978691
54	0.135841	750	-1.596215	-137.574906
55	0.128420	750	-1.447798	-139.022704
56	0.121247	750	-1.379878	-140.402582
57	0.114320	750	-1.363089	-141.765671
58	0.107637	750	-1.446259	-143.211930
59	0.101193	750	-1.400621	-144.612550
60	0.094986	750	-1.282738	-145.895289
61	0.089014	750	-1.346479	-147.241768
62	0.083273	750	-1.160725	-148.402493
63	0.077760	750	-1.187178	-149.589671
64	0.072472	750	-1.165497	-150.755168
65	0.067406	750	-1.168768	-151.923935
66	0.062558	750	-1.098237	-153.022172
67	0.057926	750	-1.085680	-154.107852
68	0.053506	750	-1.008958	-155.116810
69	0.049295	750	-0.956977	-156.073787
70	0.045289	750	-0.933690	-157.007477
71	0.041485	750	-0.911387	-157.918864
72	0.037880	750	-0.858380	-158.777244
73	0.034469	750	-0.810774	-159.588018
74	0.031250	750	-0.768166	-160.356185
75	0.028218	750	-0.732756	-161.088941
76	0.025370	750	-0.710996	-161.799937
77	0.022702	750	-0.673306	-162.473242
78	0.020209	750	-0.643606	-163.116849
79	0.017889	750	-0.608961	-163.725809
80	0.015736	750	-0.548899	-164.274709
81	0.013746	750	-0.499104	-164.773813
82	0.011916	750	-0.488197	-165.262010
83	0.010240	750	-0.488198	-165.750208
84	0.008714	750	-0.423935	-166.174144
85	0.007334	750	-0.386994	-166.561137
86	0.006093	750	-0.357182	-166.918319
87	0.004988	750	-0.319953	-167.238273
88	0.004013	750	-0.342125	-167.580397
89	0.003162	750	-0.271408	-167.851805
90	0.002430	750	-0.242016	-168.093821
91	0.001810	750	-0.217735	-168.311556
92	0.001296	750	-0.169843	-168.481399
93	0.000882	750	-0.146252	-168.627651
94	0.000559	750	-0.113905	-168.741556
95	0.000320	750	-0.083531	-168.825087
96	0.000156	750	-0.052421	-168.877508
97	0.000057	750	-0.035463	-168.912972
98	0.000010	750	-0.018662	-168.931634
99	0.000000	750	-0.003332	-168.934966
Log marginal likelihood:	-168.934966
0	0.975187	750	-3.463568	-3.463568
1	0.950747	750	-3.415325	-6.878894
2	0.926679	750	-3.367557	-10.246451
3	0.902980	750	-3.312329	-13.558780
4	0.879648	750	-3.259698	-16.818477
5	0.856682	750	-3.232534	-20.051012
6	0.834079	750	-3.161427	-23.212439
7	0.811838	750	-3.130717	-26.343156
8	0.789957	750	-3.078098	-29.421254
9	0.768433	750	-3.024327	-32.445581
10	0.747266	750	-2.979738	-35.425319
11	0.726452	750	-2.929749	-38.355068
12	0.705989	750	-2.884240	-41.239308
13	0.685877	750	-2.863331	-44.102640
14	0.666112	750	-2.786667	-46.889307
15	0.646693	750	-2.738708	-49.628015
16	0.627618	750	-2.702284	-52.330298
17	0.608884	750	-2.648998	-54.979296
18	0.590490	750	-2.590603	-57.569899
19	0.572433	750	-2.552391	-60.122290
20	0.554712	750	-2.507144	-62.629435
21	0.537324	750	-2.464094	-65.093528
22	0.520268	750	-2.428818	-67.522347
23	0.503540	750	-2.371356	-69.893702
24	0.487139	750	-2.338434	-72.232137
25	0.471063	750	-2.266389	-74.498526
26	0.455310	750	-2.254450	-76.752976
27	0.439877	750	-2.221716	-78.974692
28	0.424762	750	-2.182903	-81.157595
29	0.409963	750	-2.127075	-83.284669
30	0.395478	750	-2.077029	-85.361699
31	0.381305	750	-2.046791	-87.408490
32	0.367440	750	-2.002668	-89.411158
33	0.353883	750	-1.981431	-91.392589
34	0.340630	750	-1.933294	-93.325883
35	0.327680	750	-1.885642	-95.211525
36	0.315030	750	-1.836965	-97.048490
37	0.302677	750	-1.816610	-98.865100
38	0.290619	750	-1.761247	-100.626347
39	0.278855	750	-1.761613	-102.387960
40	0.267381	750	-1.693561	-104.081521
41	0.256195	750	-1.647532	-105.729053
42	0.245294	750	-1.643682	-107.372735
43	0.234677	750	-1.575353	-108.948089
44	0.224340	750	-1.549912	-110.498001
45	0.214281	750	-1.523000	-112.021001
46	0.204498	750	-1.513047	-113.534048
47	0.194988	750	-1.423979	-114.958027
48	0.185749	750	-1.607949	-116.565977
49	0.176777	750	-1.525738	-118.091714
50	0.168070	750	-1.452982	-119.544697
51	0.159626	750	-1.416805	-120.961502
52	0.151441	750	-1.383416	-122.344917
53	0.143514	750	-1.225994	-123.570911
54	0.135841	750	-1.444539	-125.015450
55	0.128420	750	-1.295786	-126.311235
56	0.121247	750	-1.429440	-127.740675
57	0.114320	750	-1.523038	-129.263714
58	0.107637	750	-1.300464	-130.564177
59	0.101193	750	-1.267650	-131.831828
60	0.094986	750	-1.223414	-133.055242
61	0.089014	750	-1.220771	-134.276013
62	0.083273	750	-1.244898	-135.520911
63	0.077760	750	-1.179170	-136.700081
64	0.072472	750	-1.119957	-137.820038
65	0.067406	750	-1.048172	-138.868211
66	0.062558	750	-1.082270	-139.950481
67	0.057926	750	-1.068347	-141.018828
68	0.053506	750	-0.965062	-141.983890
69	0.049295	750	-0.916687	-142.900577
70	0.045289	750	-0.946163	-143.846740
71	0.041485	750	-0.902228	-144.748968
72	0.037880	750	-0.872891	-145.621859
73	0.034469	750	-0.780007	-146.401866
74	0.031250	750	-0.754384	-147.156250
75	0.028218	750	-0.740300	-147.896550
76	0.025370	750	-0.702861	-148.599411
77	0.022702	750	-0.684016	-149.283427
78	0.020209	750	-0.623764	-149.907191
79	0.017889	750	-0.590606	-150.497797
80	0.015736	750	-0.565761	-151.063558
81	0.013746	750	-0.539703	-151.603261
82	0.011916	750	-0.510151	-152.113412
83	0.010240	750	-0.464565	-152.577977
84	0.008714	750	-0.414156	-152.992134
85	0.007334	750	-0.394103	-153.386237
86	0.006093	750	-0.371636	-153.757873
87	0.004988	750	-0.354475	-154.112349
88	0.004013	750	-0.288246	-154.400595
89	0.003162	750	-0.262024	-154.662619
90	0.002430	750	-0.228249	-154.890868
91	0.001810	750	-0.202431	-155.093299
92	0.001296	750	-0.202460	-155.295759
93	0.000882	750	-0.149010	-155.444769
94	0.000559	750	-0.114833	-155.559602
95	0.000320	750	-0.078330	-155.637932
96	0.000156	750	-0.059663	-155.697595
97	0.000057	750	-0.035157	-155.732752
98	0.000010	750	-0.016375	-155.749128
99	0.000000	750	-0.003653	-155.752780
Log marginal likelihood:	-155.752780
0	0.975187	750	-3.775626	-3.775626
1	0.950747	750	-3.733364	-7.508990
2	0.926679	750	-3.655178	-11.164168
3	0.902980	750	-3.634894	-14.799062
4	0.879648	750	-3.566719	-18.365781
5	0.856682	750	-3.493882	-21.859663
6	0.834079	750	-3.448605	-25.308268
7	0.811838	750	-3.409914	-28.718183
8	0.789957	750	-3.337686	-32.055869
9	0.768433	750	-3.293916	-35.349785
10	0.747266	750	-3.249309	-38.599094
11	0.726452	750	-3.191162	-41.790255
12	0.705989	750	-3.147094	-44.937350
13	0.685877	750	-3.082134	-48.019484
14	0.666112	750	-3.051825	-51.071309
15	0.646693	750	-2.975221	-54.046530
16	0.627618	750	-2.935280	-56.981810
17	0.608884	750	-2.890991	-59.872801
18	0.590490	750	-2.847944	-62.720745
19	0.572433	750	-2.790382	-65.511127
20	0.554712	750	-2.743623	-68.254750
21	0.537324	750	-2.685109	-70.939860
22	0.520268	750	-2.636477	-73.576336
23	0.503540	750	-2.582604	-76.158940
24	0.487139	750	-2.545988	-78.704929
25	0.471063	750	-2.484201	-81.189130
26	0.455310	750	-2.444527	-83.633657
27	0.439877	750	-2.382183	-86.015839
28	0.424762	750	-2.351003	-88.366842
29	0.409963	750	-2.303334	-90.670176
30	0.395478	750	-2.254779	-92.924955
31	0.381305	750	-2.198440	-95.123395
32	0.367440	750	-2.140377	-97.263772
33	0.353883	750	-2.120221	-99.383993
34	0.340630	750	-2.073945	-101.457938
35	0.327680	750	-2.030899	-103.488838
36	0.315030	750	-1.983396	-105.472234
37	0.302677	750	-1.956618	-107.428852
38	0.290619	750	-1.883146	-109.311998
39	0.278855	750	-1.864545	-111.176542
40	0.267381	750	-1.824051	-113.000593
41	0.256195	750	-1.778000	-114.778593
42	0.245294	750	-1.757115	-116.535708
43	0.234677	750	-1.706988	-118.242695
44	0.224340	750	-1.682806	-119.925501
45	0.214281	750	-1.673071	-121.598572
46	0.204498	750	-1.608543	-123.207115
47	0.194988	750	-1.618462	-124.825577
48	0.185749	750	-1.677207	-126.502784
49	0.176777	750	-1.643612	-128.146396
50	0.168070	750	-1.521492	-129.667887
51	0.159626	750	-1.557407	-131.225294
52	0.151441	750	-1.529097	-132.754391
53	0.143514	750	-1.487394	-134.241785
54	0.135841	750	-1.466944	-135.708729
55	0.128420	750	-1.540084	-137.248813
56	0.121247	750	-1.609393	-138.858207
57	0.114320	750	-1.351603	-140.209809
58	0.107637	750	-1.447035	-141.656844
59	0.101193	750	-1.317230	-142.974074
60	0.094986	750	-1.355788	-144.329862
61	0.089014	750	-1.346023	-145.675885
62	0.083273	750	-1.247760	-146.923645
63	0.077760	750	-1.219811	-148.143456
64	0.072472	750	-1.247948	-149.391403
65	0.067406	750	-1.129216	-150.520620
66	0.062558	750	-1.100845	-151.621465
67	0.057926	750	-1.081516	-152.702981
