Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
24	0.487139	750	-2.440724	-70.335248
25	0.471063	750	-2.226654	-72.561903
26	0.455310	750	-2.185837	-74.747740
27	0.439877	750	-2.296169	-77.043909
28	0.424762	750	-2.224499	-79.268408
29	0.409963	750	-2.151624	-81.420032
30	0.395478	750	-2.144356	-83.564388
31	0.381305	750	-2.226888	-85.791276
32	0.367440	750	-2.111850	-87.903126
33	0.353883	750	-1.980270	-89.883396
34	0.340630	750	-1.993764	-91.877161
35	0.327680	750	-1.980596	-93.857757
36	0.315030	750	-1.970738	-95.828495
37	0.302677	750	-1.943936	-97.772432
38	0.290619	750	-1.809912	-99.582344
39	0.278855	750	-1.749943	-101.332287
40	0.267381	750	-1.811067	-103.143354
41	0.256195	750	-1.761387	-104.904741
42	0.245294	750	-1.710101	-106.614842
43	0.234677	750	-1.703781	-108.318623
44	0.224340	750	-1.615665	-109.934288
45	0.214281	750	-1.588787	-111.523075
46	0.204498	750	-1.523069	-113.046145
47	0.194988	750	-1.505552	-114.551697
48	0.185749	750	-1.490863	-116.042560
49	0.176777	750	-1.444801	-117.487361
50	0.168070	750	-1.371887	-118.859249
51	0.159626	750	-1.364713	-120.223961
52	0.151441	750	-1.307549	-121.531511
53	0.143514	750	-1.297504	-122.829015
54	0.135841	750	-1.229621	-124.058636
55	0.128420	750	-1.198460	-125.257096
56	0.121247	750	-1.183769	-126.440865
57	0.114320	750	-1.157185	-127.598051
58	0.107637	750	-1.071727	-128.669778
59	0.101193	750	-1.063101	-129.732879
60	0.094986	750	-1.028623	-130.761503
61	0.089014	750	-1.004606	-131.766108
62	0.083273	750	-0.984976	-132.751084
63	0.077760	750	-0.937523	-133.688608
64	0.072472	750	-0.909831	-134.598439
65	0.067406	750	-0.888935	-135.487374
66	0.062558	750	-0.841071	-136.328445
67	0.057926	750	-0.797246	-137.125691
68	0.053506	750	-0.757634	-137.883325
69	0.049295	750	-0.773032	-138.656357
70	0.045289	750	-0.719330	-139.375687
71	0.041485	750	-0.718086	-140.093773
72	0.037880	750	-0.645350	-140.739122
73	0.034469	750	-0.616639	-141.355761
74	0.031250	750	-0.581291	-141.937052
75	0.028218	750	-0.573496	-142.510548
76	0.025370	750	-0.547788	-143.058336
77	0.022702	750	-0.518236	-143.576572
78	0.020209	750	-0.480637	-144.057209
79	0.017889	750	-0.459513	-144.516722
80	0.015736	750	-0.414796	-144.931519
81	0.013746	750	-0.421650	-145.353169
82	0.011916	750	-0.377218	-145.730387
83	0.010240	750	-0.374589	-146.104976
84	0.008714	750	-0.342544	-146.447520
85	0.007334	750	-0.289293	-146.736813
86	0.006093	750	-0.274709	-147.011522
87	0.004988	750	-0.260406	-147.271928
88	0.004013	750	-0.216731	-147.488659
89	0.003162	750	-0.210509	-147.699168
90	0.002430	750	-0.164604	-147.863772
91	0.001810	750	-0.155735	-148.019507
92	0.001296	750	-0.137293	-148.156800
93	0.000882	750	-0.105960	-148.262760
94	0.000559	750	-0.082826	-148.345586
95	0.000320	750	-0.062972	-148.408558
96	0.000156	750	-0.039477	-148.448035
97	0.000057	750	-0.028875	-148.476910
98	0.000010	750	-0.011223	-148.488133
99	0.000000	750	-0.002450	-148.490583
Log marginal likelihood:	-148.490583
0	0.975187	750	-3.167754	-3.167754
1	0.950747	750	-3.136795	-6.304550
2	0.926679	750	-3.099459	-9.404009
3	0.902980	750	-3.042332	-12.446341
4	0.879648	750	-2.982825	-15.429166
5	0.856682	750	-2.953818	-18.382984
6	0.834079	750	-2.885816	-21.268800
7	0.811838	750	-2.887235	-24.156035
8	0.789957	750	-2.810023	-26.966058
9	0.768433	750	-2.764381	-29.730439
10	0.747266	750	-2.726118	-32.456556
11	0.726452	750	-2.693527	-35.150084
12	0.705989	750	-2.637595	-37.787679
13	0.685877	750	-2.686263	-40.473942
14	0.666112	750	-2.591225	-43.065167
15	0.646693	750	-2.530614	-45.595782
16	0.627618	750	-2.494865	-48.090647
17	0.608884	750	-2.420105	-50.510752
18	0.590490	750	-2.398273	-52.909025
19	0.572433	750	-2.332198	-55.241222
20	0.554712	750	-2.276896	-57.518119
21	0.537324	750	-2.323509	-59.841627
22	0.520268	750	-2.237393	-62.079020
23	0.503540	750	-2.200647	-64.279667
24	0.487139	750	-2.154308	-66.433975
25	0.471063	750	-2.099712	-68.533686
26	0.455310	750	-2.079159	-70.612846
27	0.439877	750	-2.068144	-72.680990
28	0.424762	750	-2.082597	-74.763587
29	0.409963	750	-1.984552	-76.748139
30	0.395478	750	-1.985857	-78.733996
31	0.381305	750	-1.932292	-80.666288
32	0.367440	750	-1.901123	-82.567410
33	0.353883	750	-1.833567	-84.400977
34	0.340630	750	-1.854810	-86.255788
35	0.327680	750	-1.781944	-88.037732
36	0.315030	750	-1.737372	-89.775104
37	0.302677	750	-1.799142	-91.574246
38	0.290619	750	-1.782445	-93.356690
39	0.278855	750	-1.758498	-95.115188
40	0.267381	750	-1.747954	-96.863142
41	0.256195	750	-1.654756	-98.517898
42	0.245294	750	-1.655108	-100.173006
43	0.234677	750	-1.626545	-101.799551
44	0.224340	750	-1.561328	-103.360879
45	0.214281	750	-1.482115	-104.842994
46	0.204498	750	-1.519992	-106.362986
47	0.194988	750	-1.467470	-107.830456
48	0.185749	750	-1.442246	-109.272701
49	0.176777	750	-1.353903	-110.626604
50	0.168070	750	-1.358221	-111.984825
51	0.159626	750	-1.258331	-113.243156
52	0.151441	750	-1.294429	-114.537584
53	0.143514	750	-1.243484	-115.781068
54	0.135841	750	-1.194055	-116.975123
55	0.128420	750	-1.203299	-118.178422
56	0.121247	750	-1.149965	-119.328388
57	0.114320	750	-1.108588	-120.436976
58	0.107637	750	-1.075260	-121.512235
59	0.101193	750	-1.029561	-122.541796
60	0.094986	750	-0.996307	-123.538103
61	0.089014	750	-0.974477	-124.512580
62	0.083273	750	-0.960452	-125.473032
63	0.077760	750	-0.894638	-126.367671
64	0.072472	750	-0.870788	-127.238458
65	0.067406	750	-0.867150	-128.105608
66	0.062558	750	-0.815333	-128.920941
67	0.057926	750	-0.775792	-129.696734
68	0.053506	750	-0.747535	-130.444268
69	0.049295	750	-0.723415	-131.167684
70	0.045289	750	-0.698804	-131.866487
71	0.041485	750	-0.674649	-132.541137
72	0.037880	750	-0.630700	-133.171836
73	0.034469	750	-0.604275	-133.776112
74	0.031250	750	-0.578406	-134.354518
75	0.028218	750	-0.554442	-134.908960
76	0.025370	750	-0.529784	-135.438745
77	0.022702	750	-0.515836	-135.954581
78	0.020209	750	-0.471864	-136.426445
79	0.017889	750	-0.433229	-136.859675
80	0.015736	750	-0.419600	-137.279274
81	0.013746	750	-0.430287	-137.709561
82	0.011916	750	-0.379759	-138.089321
83	0.010240	750	-0.330078	-138.419399
84	0.008714	750	-0.326569	-138.745968
85	0.007334	750	-0.304561	-139.050530
86	0.006093	750	-0.288563	-139.339093
87	0.004988	750	-0.258458	-139.597550
88	0.004013	750	-0.195885	-139.793436
89	0.003162	750	-0.182374	-139.975810
90	0.002430	750	-0.154517	-140.130326
91	0.001810	750	-0.147134	-140.277460
92	0.001296	750	-0.129921	-140.407381
93	0.000882	750	-0.109194	-140.516575
94	0.000559	750	-0.078252	-140.594828
95	0.000320	750	-0.057738	-140.652565
96	0.000156	750	-0.042051	-140.694616
97	0.000057	750	-0.022394	-140.717010
98	0.000010	750	-0.011658	-140.728668
99	0.000000	750	-0.002306	-140.730973
Log marginal likelihood:	-140.730973
0	0.975187	750	-3.021078	-3.021078
1	0.950747	750	-2.981440	-6.002518
2	0.926679	750	-2.938801	-8.941319
3	0.902980	750	-2.853250	-11.794570
4	0.879648	750	-2.842303	-14.636873
5	0.856682	750	-2.796992	-17.433865
6	0.834079	750	-2.785011	-20.218876
7	0.811838	750	-2.729683	-22.948558
8	0.789957	750	-2.654975	-25.603533
9	0.768433	750	-2.636824	-28.240357
10	0.747266	750	-2.624661	-30.865018
11	0.726452	750	-2.553708	-33.418726
12	0.705989	750	-2.496639	-35.915365
13	0.685877	750	-2.548791	-38.464156
14	0.666112	750	-2.425450	-40.889606
15	0.646693	750	-2.418471	-43.308077
16	0.627618	750	-2.532966	-45.841043
17	0.608884	750	-2.304727	-48.145770
18	0.590490	750	-2.257711	-50.403481
19	0.572433	750	-2.243717	-52.647198
20	0.554712	750	-2.274866	-54.922064
21	0.537324	750	-2.355230	-57.277294
22	0.520268	750	-2.140657	-59.417951
23	0.503540	750	-2.116016	-61.533967
24	0.487139	750	-2.153904	-63.687870
25	0.471063	750	-2.060902	-65.748773
26	0.455310	750	-1.962025	-67.710797
27	0.439877	750	-2.050174	-69.760972
28	0.424762	750	-2.005228	-71.766200
29	0.409963	750	-2.065567	-73.831767
30	0.395478	750	-1.922882	-75.754650
31	0.381305	750	-1.906858	-77.661507
32	0.367440	750	-1.871838	-79.533346
33	0.353883	750	-1.878688	-81.412034
34	0.340630	750	-1.822361	-83.234395
35	0.327680	750	-1.745776	-84.980171
36	0.315030	750	-1.864463	-86.844633
37	0.302677	750	-1.711736	-88.556370
38	0.290619	750	-1.738955	-90.295325
39	0.278855	750	-1.711762	-92.007086
40	0.267381	750	-1.666751	-93.673837
41	0.256195	750	-1.653887	-95.327724
42	0.245294	750	-1.581235	-96.908959
43	0.234677	750	-1.518750	-98.427709
44	0.224340	750	-1.535400	-99.963109
45	0.214281	750	-1.510428	-101.473536
46	0.204498	750	-1.421150	-102.894687
47	0.194988	750	-1.436627	-104.331313
48	0.185749	750	-1.401446	-105.732760
49	0.176777	750	-1.341323	-107.074082
50	0.168070	750	-1.304385	-108.378467
51	0.159626	750	-1.275039	-109.653506
52	0.151441	750	-1.281033	-110.934539
53	0.143514	750	-1.216948	-112.151487
54	0.135841	750	-1.172105	-113.323592
55	0.128420	750	-1.140461	-114.464053
56	0.121247	750	-1.156443	-115.620496
57	0.114320	750	-1.077719	-116.698215
58	0.107637	750	-1.053770	-117.751986
59	0.101193	750	-1.013842	-118.765827
60	0.094986	750	-0.998304	-119.764131
61	0.089014	750	-0.958095	-120.722226
62	0.083273	750	-0.889623	-121.611849
63	0.077760	750	-0.895825	-122.507674
64	0.072472	750	-0.864343	-123.372017
65	0.067406	750	-0.842086	-124.214102
66	0.062558	750	-0.830946	-125.045048
67	0.057926	750	-0.763591	-125.808639
68	0.053506	750	-0.720785	-126.529425
69	0.049295	750	-0.749684	-127.279109
70	0.045289	750	-0.700142	-127.979251
71	0.041485	750	-0.650710	-128.629961
72	0.037880	750	-0.615736	-129.245697
73	0.034469	750	-0.626625	-129.872322
74	0.031250	750	-0.548541	-130.420863
75	0.028218	750	-0.529803	-130.950666
76	0.025370	750	-0.531826	-131.482492
77	0.022702	750	-0.501042	-131.983534
78	0.020209	750	-0.472300	-132.455835
79	0.017889	750	-0.446419	-132.902254
80	0.015736	750	-0.399247	-133.301501
81	0.013746	750	-0.382703	-133.684204
82	0.011916	750	-0.392355	-134.076559
83	0.010240	750	-0.361670	-134.438228
84	0.008714	750	-0.312152	-134.750380
85	0.007334	750	-0.304226	-135.054606
86	0.006093	750	-0.270704	-135.325311
87	0.004988	750	-0.245460	-135.570771
88	0.004013	750	-0.206518	-135.777289
89	0.003162	750	-0.194952	-135.972241
90	0.002430	750	-0.165951	-136.138191
91	0.001810	750	-0.136382	-136.274573
92	0.001296	750	-0.119632	-136.394206
93	0.000882	750	-0.097167	-136.491373
94	0.000559	750	-0.071048	-136.562421
95	0.000320	750	-0.050148	-136.612569
96	0.000156	750	-0.047469	-136.660038
97	0.000057	750	-0.026737	-136.686775
98	0.000010	750	-0.011856	-136.698632
99	0.000000	750	-0.002227	-136.700858
Log marginal likelihood:	-136.700858
0	0.975187	750	-3.324151	-3.324151
1	0.950747	750	-3.294340	-6.618491
2	0.926679	750	-3.248759	-9.867251
3	0.902980	750	-3.196073	-13.063323
4	0.879648	750	-3.194564	-16.257887
5	0.856682	750	-3.140869	-19.398756
6	0.834079	750	-3.071460	-22.470216
7	0.811838	750	-3.054490	-25.524706
8	0.789957	750	-2.957664	-28.482370
9	0.768433	750	-2.913398	-31.395768
10	0.747266	750	-2.894659	-34.290427
11	0.726452	750	-2.819655	-37.110083
12	0.705989	750	-2.776277	-39.886360
13	0.685877	750	-2.715172	-42.601532
14	0.666112	750	-2.680169	-45.281701
15	0.646693	750	-2.654820	-47.936522
16	0.627618	750	-2.602072	-50.538593
17	0.608884	750	-2.559946	-53.098539
18	0.590490	750	-2.545870	-55.644409
19	0.572433	750	-2.566566	-58.210975
20	0.554712	750	-2.440395	-60.651370
21	0.537324	750	-2.401274	-63.052644
22	0.520268	750	-2.394614	-65.447259
23	0.503540	750	-2.352804	-67.800062
24	0.487139	750	-2.274010	-70.074072
25	0.471063	750	-2.227421	-72.301493
26	0.455310	750	-2.223356	-74.524849
27	0.439877	750	-2.171040	-76.695889
28	0.424762	750	-2.113756	-78.809645
29	0.409963	750	-2.202420	-81.012065
30	0.395478	750	-2.144086	-83.156151
31	0.381305	750	-2.131416	-85.287567
32	0.367440	750	-2.021725	-87.309291
33	0.353883	750	-2.029558	-89.338850
34	0.340630	750	-1.965240	-91.304090
35	0.327680	750	-2.023759	-93.327849
36	0.315030	750	-1.974504	-95.302353
37	0.302677	750	-1.936464	-97.238817
38	0.290619	750	-1.775846	-99.014663
39	0.278855	750	-1.761138	-100.775801
40	0.267381	750	-1.806765	-102.582566
41	0.256195	750	-1.743942	-104.326509
42	0.245294	750	-1.640684	-105.967192
43	0.234677	750	-1.653749	-107.620942
44	0.224340	750	-1.630404	-109.251345
45	0.214281	750	-1.593538	-110.844884
46	0.204498	750	-1.550205	-112.395089
47	0.194988	750	-1.520899	-113.915988
48	0.185749	750	-1.472988	-115.388975
49	0.176777	750	-1.432607	-116.821583
50	0.168070	750	-1.426050	-118.247633
51	0.159626	750	-1.379823	-119.627456
52	0.151441	750	-1.345169	-120.972625
53	0.143514	750	-1.295841	-122.268466
54	0.135841	750	-1.277556	-123.546021
55	0.128420	750	-1.187614	-124.733636
56	0.121247	750	-1.167829	-125.901465
57	0.114320	750	-1.135153	-127.036618
58	0.107637	750	-1.118169	-128.154787
59	0.101193	750	-1.051193	-129.205980
60	0.094986	750	-1.040926	-130.246906
61	0.089014	750	-1.007996	-131.254902
62	0.083273	750	-0.970825	-132.225726
63	0.077760	750	-0.954749	-133.180476
64	0.072472	750	-0.922461	-134.102937
65	0.067406	750	-0.877737	-134.980675
66	0.062558	750	-0.876015	-135.856690
67	0.057926	750	-0.802219	-136.658909
68	0.053506	750	-0.796999	-137.455908
69	0.049295	750	-0.718894	-138.174802
70	0.045289	750	-0.695199	-138.870002
71	0.041485	750	-0.679899	-139.549900
72	0.037880	750	-0.641951	-140.191851
73	0.034469	750	-0.615326	-140.807178
74	0.031250	750	-0.580357	-141.387535
75	0.028218	750	-0.562938	-141.950473
76	0.025370	750	-0.529442	-142.479915
77	0.022702	750	-0.533817	-143.013731
78	0.020209	750	-0.459825	-143.473557
79	0.017889	750	-0.458661	-143.932218
80	0.015736	750	-0.459902	-144.392120
81	0.013746	750	-0.419310	-144.811430
82	0.011916	750	-0.407015	-145.218446
83	0.010240	750	-0.362049	-145.580495
84	0.008714	750	-0.322172	-145.902667
85	0.007334	750	-0.285887	-146.188555
86	0.006093	750	-0.270815	-146.459369
87	0.004988	750	-0.278385	-146.737755
88	0.004013	750	-0.221895	-146.959650
89	0.003162	750	-0.179645	-147.139295
90	0.002430	750	-0.165147	-147.304441
91	0.001810	750	-0.158946	-147.463387
92	0.001296	750	-0.115429	-147.578817
93	0.000882	750	-0.102048	-147.680865
94	0.000559	750	-0.084004	-147.764868
95	0.000320	750	-0.061285	-147.826154
96	0.000156	750	-0.037839	-147.863993
97	0.000057	750	-0.029827	-147.893820
98	0.000010	750	-0.011579	-147.905399
99	0.000000	750	-0.002509	-147.907908
Log marginal likelihood:	-147.907908
0	0.975187	750	-3.051951	-3.051951
1	0.950747	750	-3.032895	-6.084846
2	0.926679	750	-3.028353	-9.113199
3	0.902980	750	-2.956349	-12.069548
4	0.879648	750	-2.910795	-14.980343
5	0.856682	750	-2.889983	-17.870326
6	0.834079	750	-2.859938	-20.730265
7	0.811838	750	-2.807516	-23.537781
8	0.789957	750	-2.725203	-26.262983
9	0.768433	750	-2.678501	-28.941484
10	0.747266	750	-2.645480	-31.586964
11	0.726452	750	-2.659020	-34.245983
12	0.705989	750	-2.589009	-36.834993
13	0.685877	750	-2.567900	-39.402893
14	0.666112	750	-2.491979	-41.894872
15	0.646693	750	-2.450610	-44.345481
16	0.627618	750	-2.446397	-46.791878
17	0.608884	750	-2.410668	-49.202546
18	0.590490	750	-2.383208	-51.585754
19	0.572433	750	-2.334929	-53.920683
20	0.554712	750	-2.200091	-56.120774
21	0.537324	750	-2.244725	-58.365499
22	0.520268	750	-2.201975	-60.567475
23	0.503540	750	-2.158325	-62.725800
24	0.487139	750	-2.109523	-64.835323
25	0.471063	750	-2.093696	-66.929020
26	0.455310	750	-2.038625	-68.967645
27	0.439877	750	-2.003906	-70.971551
28	0.424762	750	-2.021556	-72.993107
29	0.409963	750	-1.915670	-74.908776
30	0.395478	750	-1.888947	-76.797724
31	0.381305	750	-1.938083	-78.735807
32	0.367440	750	-1.829612	-80.565419
33	0.353883	750	-1.852087	-82.417506
34	0.340630	750	-1.912139	-84.329645
35	0.327680	750	-1.969602	-86.299247
36	0.315030	750	-1.918292	-88.217539
37	0.302677	750	-1.800414	-90.017954
38	0.290619	750	-1.788377	-91.806331
39	0.278855	750	-1.733026	-93.539357
40	0.267381	750	-1.619248	-95.158605
41	0.256195	750	-1.656557	-96.815161
42	0.245294	750	-1.568623	-98.383784
43	0.234677	750	-1.588174	-99.971958
44	0.224340	750	-1.514805	-101.486763
45	0.214281	750	-1.499515	-102.986278
46	0.204498	750	-1.466742	-104.453020
47	0.194988	750	-1.408332	-105.861352
48	0.185749	750	-1.418159	-107.279511
49	0.176777	750	-1.389486	-108.668997
50	0.168070	750	-1.364342	-110.033339
51	0.159626	750	-1.317669	-111.351008
52	0.151441	750	-1.321174	-112.672182
53	0.143514	750	-1.222878	-113.895060
54	0.135841	750	-1.173733	-115.068793
55	0.128420	750	-1.186807	-116.255600
56	0.121247	750	-1.156284	-117.411884
57	0.114320	750	-1.128179	-118.540063
58	0.107637	750	-1.086616	-119.626678
59	0.101193	750	-1.056906	-120.683585
60	0.094986	750	-1.010666	-121.694251
61	0.089014	750	-0.973863	-122.668113
62	0.083273	750	-0.940811	-123.608924
63	0.077760	750	-0.910118	-124.519042
64	0.072472	750	-0.877777	-125.396819
65	0.067406	750	-0.858982	-126.255801
66	0.062558	750	-0.834869	-127.090670
67	0.057926	750	-0.796421	-127.887091
68	0.053506	750	-0.753690	-128.640781
69	0.049295	750	-0.743103	-129.383883
70	0.045289	750	-0.712224	-130.096107
71	0.041485	750	-0.645391	-130.741498
72	0.037880	750	-0.647196	-131.388694
73	0.034469	750	-0.604518	-131.993212
74	0.031250	750	-0.601774	-132.594986
75	0.028218	750	-0.565697	-133.160683
76	0.025370	750	-0.526197	-133.686880
77	0.022702	750	-0.499112	-134.185992
78	0.020209	750	-0.501301	-134.687293
79	0.017889	750	-0.478019	-135.165312
80	0.015736	750	-0.442428	-135.607740
81	0.013746	750	-0.415745	-136.023485
82	0.011916	750	-0.371240	-136.394725
83	0.010240	750	-0.347190	-136.741915
84	0.008714	750	-0.296684	-137.038599
85	0.007334	750	-0.300614	-137.339213
86	0.006093	750	-0.250661	-137.589874
87	0.004988	750	-0.239638	-137.829512
88	0.004013	750	-0.220356	-138.049869
89	0.003162	750	-0.195908	-138.245777
90	0.002430	750	-0.162567	-138.408344
91	0.001810	750	-0.141212	-138.549556
92	0.001296	750	-0.115046	-138.664601
93	0.000882	750	-0.108784	-138.773385
94	0.000559	750	-0.076923	-138.850309
95	0.000320	750	-0.065467	-138.915776
96	0.000156	750	-0.039562	-138.955338
97	0.000057	750	-0.023243	-138.978581
98	0.000010	750	-0.011263	-138.989844
99	0.000000	750	-0.002452	-138.992296
Log marginal likelihood:	-138.992296
0	0.975187	750	-3.411583	-3.411583
1	0.950747	750	-3.367118	-6.778701
2	0.926679	750	-3.334743	-10.113445
3	0.902980	750	-3.325971	-13.439416
4	0.879648	750	-3.223821	-16.663237
5	0.856682	750	-3.185138	-19.848375
6	0.834079	750	-3.120269	-22.968644
7	0.811838	750	-3.082192	-26.050836
8	0.789957	750	-3.068141	-29.118977
9	0.768433	750	-2.978410	-32.097388
10	0.747266	750	-2.925459	-35.022847
11	0.726452	750	-2.926838	-37.949684
12	0.705989	750	-2.852193	-40.801877
13	0.685877	750	-2.821098	-43.622975
14	0.666112	750	-2.764099	-46.387075
15	0.646693	750	-2.787955	-49.175030
16	0.627618	750	-2.659692	-51.834722
17	0.608884	750	-2.719243	-54.553965
18	0.590490	750	-2.599747	-57.153712
19	0.572433	750	-2.589165	-59.742877
20	0.554712	750	-2.504993	-62.247870
21	0.537324	750	-2.448089	-64.695959
22	0.520268	750	-2.454182	-67.150141
23	0.503540	750	-2.496414	-69.646555
24	0.487139	750	-2.333322	-71.979877
25	0.471063	750	-2.383306	-74.363183
26	0.455310	750	-2.360070	-76.723253
27	0.439877	750	-2.235423	-78.958675
28	0.424762	750	-2.250246	-81.208922
29	0.409963	750	-2.161639	-83.370561
30	0.395478	750	-2.117906	-85.488467
31	0.381305	750	-2.040413	-87.528880
32	0.367440	750	-2.036318	-89.565198
33	0.353883	750	-2.046853	-91.612051
34	0.340630	750	-1.994160	-93.606212
35	0.327680	750	-2.032684	-95.638895
36	0.315030	750	-1.990183	-97.629079
37	0.302677	750	-1.978215	-99.607294
38	0.290619	750	-1.858471	-101.465765
39	0.278855	750	-1.822443	-103.288208
40	0.267381	750	-1.804747	-105.092955
41	0.256195	750	-1.803912	-106.896867
42	0.245294	750	-1.739291	-108.636158
43	0.234677	750	-1.675292	-110.311450
44	0.224340	750	-1.668951	-111.980401
45	0.214281	750	-1.622657	-113.603058
46	0.204498	750	-1.594558	-115.197616
47	0.194988	750	-1.475931	-116.673547
48	0.185749	750	-1.524733	-118.198280
49	0.176777	750	-1.453494	-119.651774
50	0.168070	750	-1.409047	-121.060821
51	0.159626	750	-1.406486	-122.467307
52	0.151441	750	-1.349676	-123.816983
53	0.143514	750	-1.303236	-125.120219
54	0.135841	750	-1.258519	-126.378738
55	0.128420	750	-1.229035	-127.607773
56	0.121247	750	-1.183759	-128.791532
57	0.114320	750	-1.160947	-129.952479
58	0.107637	750	-1.111283	-131.063763
59	0.101193	750	-1.077308	-132.141071
60	0.094986	750	-1.060744	-133.201815
61	0.089014	750	-0.977694	-134.179509
62	0.083273	750	-0.972790	-135.152299
63	0.077760	750	-0.937140	-136.089439
64	0.072472	750	-0.910539	-136.999978
65	0.067406	750	-0.880039	-137.880016
66	0.062558	750	-0.870269	-138.750286
67	0.057926	750	-0.796267	-139.546553
68	0.053506	750	-0.782488	-140.329041
69	0.049295	750	-0.732291	-141.061332
70	0.045289	750	-0.717592	-141.778924
71	0.041485	750	-0.703818	-142.482742
72	0.037880	750	-0.673564	-143.156306
73	0.034469	750	-0.628701	-143.785007
74	0.031250	750	-0.608779	-144.393786
75	0.028218	750	-0.567446	-144.961232
76	0.025370	750	-0.535158	-145.496390
77	0.022702	750	-0.511385	-146.007775
78	0.020209	750	-0.548361	-146.556136
79	0.017889	750	-0.455385	-147.011521
80	0.015736	750	-0.454372	-147.465893
81	0.013746	750	-0.402151	-147.868044
82	0.011916	750	-0.395541	-148.263586
83	0.010240	750	-0.364861	-148.628447
84	0.008714	750	-0.384071	-149.012517
85	0.007334	750	-0.312969	-149.325486
86	0.006093	750	-0.294699	-149.620185
87	0.004988	750	-0.268352	-149.888537
88	0.004013	750	-0.256224	-150.144761
89	0.003162	750	-0.217824	-150.362585
90	0.002430	750	-0.178880	-150.541465
91	0.001810	750	-0.152882	-150.694347
92	0.001296	750	-0.148040	-150.842387
93	0.000882	750	-0.106085	-150.948472
94	0.000559	750	-0.082201	-151.030672
95	0.000320	750	-0.060938	-151.091610
96	0.000156	750	-0.043001	-151.134611
97	0.000057	750	-0.022749	-151.157360
98	0.000010	750	-0.012102	-151.169462
99	0.000000	750	-0.002774	-151.172235
Log marginal likelihood:	-151.172235
0	0.975187	750	-3.388688	-3.388688
1	0.950747	750	-3.337806	-6.726494
2	0.926679	750	-3.316543	-10.043037
3	0.902980	750	-3.212503	-13.255539
4	0.879648	750	-3.272906	-16.528446
5	0.856682	750	-3.366892	-19.895338
6	0.834079	750	-3.122617	-23.017954
7	0.811838	750	-3.075500	-26.093454
8	0.789957	750	-3.040210	-29.133665
9	0.768433	750	-3.000515	-32.134180
10	0.747266	750	-2.905806	-35.039986
11	0.726452	750	-3.120187	-38.160172
12	0.705989	750	-2.830201	-40.990373
13	0.685877	750	-2.810482	-43.800855
14	0.666112	750	-2.715562	-46.516417
15	0.646693	750	-2.933721	-49.450138
16	0.627618	750	-2.843354	-52.293493
17	0.608884	750	-2.818918	-55.112411
18	0.590490	750	-2.792346	-57.904756
19	0.572433	750	-2.657928	-60.562684
20	0.554712	750	-2.612939	-63.175623
21	0.537324	750	-2.574614	-65.750237
22	0.520268	750	-2.588471	-68.338708
23	0.503540	750	-2.476451	-70.815159
24	0.487139	750	-2.457681	-73.272840
25	0.471063	750	-2.399534	-75.672374
26	0.455310	750	-2.360775	-78.033148
27	0.439877	750	-2.337386	-80.370534
28	0.424762	750	-2.251697	-82.622232
29	0.409963	750	-2.254454	-84.876686
30	0.395478	750	-2.229266	-87.105952
31	0.381305	750	-2.117322	-89.223274
32	0.367440	750	-2.113722	-91.336996
33	0.353883	750	-2.072623	-93.409619
34	0.340630	750	-2.021666	-95.431285
35	0.327680	750	-2.008518	-97.439804
36	0.315030	750	-1.937565	-99.377369
37	0.302677	750	-1.900570	-101.277939
38	0.290619	750	-1.857376	-103.135315
39	0.278855	750	-1.825089	-104.960405
40	0.267381	750	-1.746080	-106.706485
41	0.256195	750	-1.712947	-108.419432
42	0.245294	750	-1.712479	-110.131911
43	0.234677	750	-1.620788	-111.752699
44	0.224340	750	-1.630327	-113.383026
45	0.214281	750	-1.583209	-114.966235
46	0.204498	750	-1.557879	-116.524113
47	0.194988	750	-1.479612	-118.003725
48	0.185749	750	-1.444364	-119.448088
49	0.176777	750	-1.422675	-120.870763
50	0.168070	750	-1.376174	-122.246937
51	0.159626	750	-1.351710	-123.598647
52	0.151441	750	-1.302314	-124.900961
53	0.143514	750	-1.253204	-126.154165
54	0.135841	750	-1.210519	-127.364685
55	0.128420	750	-1.189760	-128.554444
56	0.121247	750	-1.160089	-129.714533
57	0.114320	750	-1.155100	-130.869633
58	0.107637	750	-1.093747	-131.963380
59	0.101193	750	-1.043501	-133.006881
60	0.094986	750	-1.015518	-134.022399
61	0.089014	750	-0.971853	-134.994252
62	0.083273	750	-0.955985	-135.950238
63	0.077760	750	-0.918893	-136.869130
64	0.072472	750	-0.881247	-137.750377
65	0.067406	750	-0.851932	-138.602310
66	0.062558	750	-0.825889	-139.428199
67	0.057926	750	-0.804606	-140.232804
68	0.053506	750	-0.785631	-141.018435
69	0.049295	750	-0.723137	-141.741572
70	0.045289	750	-0.711686	-142.453258
71	0.041485	750	-0.657305	-143.110563
72	0.037880	750	-0.605250	-143.715813
73	0.034469	750	-0.615287	-144.331100
74	0.031250	750	-0.576880	-144.907980
75	0.028218	750	-0.577651	-145.485631
76	0.025370	750	-0.540163	-146.025794
77	0.022702	750	-0.480441	-146.506234
78	0.020209	750	-0.524603	-147.030838
79	0.017889	750	-0.473780	-147.504617
80	0.015736	750	-0.414398	-147.919015
