Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
56	0.121247	750	-1.236265	-128.042073
57	0.114320	750	-1.117486	-129.159559
58	0.107637	750	-1.169282	-130.328841
59	0.101193	750	-1.098444	-131.427285
60	0.094986	750	-1.027432	-132.454717
61	0.089014	750	-1.045506	-133.500224
62	0.083273	750	-1.000806	-134.501030
63	0.077760	750	-0.978715	-135.479745
64	0.072472	750	-0.920226	-136.399971
65	0.067406	750	-0.890581	-137.290553
66	0.062558	750	-0.883901	-138.174453
67	0.057926	750	-0.848477	-139.022931
68	0.053506	750	-0.817241	-139.840172
69	0.049295	750	-0.774044	-140.614216
70	0.045289	750	-0.753571	-141.367787
71	0.041485	750	-0.704721	-142.072508
72	0.037880	750	-0.678500	-142.751009
73	0.034469	750	-0.637964	-143.388973
74	0.031250	750	-0.622847	-144.011819
75	0.028218	750	-0.575422	-144.587242
76	0.025370	750	-0.546924	-145.134166
77	0.022702	750	-0.517082	-145.651248
78	0.020209	750	-0.502303	-146.153551
79	0.017889	750	-0.475594	-146.629145
80	0.015736	750	-0.462946	-147.092091
81	0.013746	750	-0.429458	-147.521550
82	0.011916	750	-0.393793	-147.915343
83	0.010240	750	-0.370383	-148.285727
84	0.008714	750	-0.347316	-148.633043
85	0.007334	750	-0.316442	-148.949485
86	0.006093	750	-0.269736	-149.219221
87	0.004988	750	-0.272070	-149.491292
88	0.004013	750	-0.235430	-149.726721
89	0.003162	750	-0.203141	-149.929863
90	0.002430	750	-0.184233	-150.114095
91	0.001810	750	-0.155874	-150.269969
92	0.001296	750	-0.123274	-150.393243
93	0.000882	750	-0.107910	-150.501153
94	0.000559	750	-0.085503	-150.586657
95	0.000320	750	-0.065260	-150.651916
96	0.000156	750	-0.041262	-150.693179
97	0.000057	750	-0.029901	-150.723080
98	0.000010	750	-0.013246	-150.736326
99	0.000000	750	-0.002756	-150.739082
Log marginal likelihood:	-150.739082
0	0.975187	750	-3.545890	-3.545890
1	0.950747	750	-3.496866	-7.042757
2	0.926679	750	-3.453432	-10.496189
3	0.902980	750	-3.403882	-13.900071
4	0.879648	750	-3.340284	-17.240355
5	0.856682	750	-3.302728	-20.543083
6	0.834079	750	-3.261680	-23.804763
7	0.811838	750	-3.190285	-26.995048
8	0.789957	750	-3.151454	-30.146502
9	0.768433	750	-3.102835	-33.249337
10	0.747266	750	-3.039011	-36.288348
11	0.726452	750	-2.988711	-39.277059
12	0.705989	750	-2.973009	-42.250068
13	0.685877	750	-2.898424	-45.148491
14	0.666112	750	-2.847716	-47.996207
15	0.646693	750	-2.806860	-50.803068
16	0.627618	750	-2.755170	-53.558237
17	0.608884	750	-2.703402	-56.261640
18	0.590490	750	-2.653599	-58.915239
19	0.572433	750	-2.616639	-61.531878
20	0.554712	750	-2.569289	-64.101167
21	0.537324	750	-2.519543	-66.620710
22	0.520268	750	-2.493960	-69.114670
23	0.503540	750	-2.443939	-71.558609
24	0.487139	750	-2.401361	-73.959970
25	0.471063	750	-2.348559	-76.308529
26	0.455310	750	-2.295693	-78.604222
27	0.439877	750	-2.262284	-80.866506
28	0.424762	750	-2.230181	-83.096687
29	0.409963	750	-2.196431	-85.293118
30	0.395478	750	-2.181591	-87.474709
31	0.381305	750	-2.103394	-89.578103
32	0.367440	750	-2.106433	-91.684536
33	0.353883	750	-2.041469	-93.726004
34	0.340630	750	-2.123005	-95.849009
35	0.327680	750	-1.987299	-97.836309
36	0.315030	750	-1.985758	-99.822067
37	0.302677	750	-1.932811	-101.754878
38	0.290619	750	-1.905765	-103.660643
39	0.278855	750	-1.951908	-105.612551
40	0.267381	750	-1.813682	-107.426233
41	0.256195	750	-1.858763	-109.284997
42	0.245294	750	-1.731286	-111.016283
43	0.234677	750	-1.699968	-112.716251
44	0.224340	750	-1.766133	-114.482383
45	0.214281	750	-1.791252	-116.273635
46	0.204498	750	-1.651840	-117.925475
47	0.194988	750	-1.627929	-119.553405
48	0.185749	750	-1.546023	-121.099428
49	0.176777	750	-1.480205	-122.579633
50	0.168070	750	-1.544694	-124.124327
51	0.159626	750	-1.443422	-125.567749
52	0.151441	750	-1.494205	-127.061953
53	0.143514	750	-1.390497	-128.452450
54	0.135841	750	-1.396404	-129.848854
55	0.128420	750	-1.316167	-131.165021
56	0.121247	750	-1.291781	-132.456802
57	0.114320	750	-1.244713	-133.701516
58	0.107637	750	-1.216022	-134.917538
59	0.101193	750	-1.151181	-136.068719
60	0.094986	750	-1.146264	-137.214983
61	0.089014	750	-1.093126	-138.308109
62	0.083273	750	-1.056209	-139.364318
63	0.077760	750	-1.024206	-140.388524
64	0.072472	750	-0.976734	-141.365258
65	0.067406	750	-0.944032	-142.309290
66	0.062558	750	-0.909895	-143.219185
67	0.057926	750	-0.868982	-144.088167
68	0.053506	750	-0.832756	-144.920923
69	0.049295	750	-0.795723	-145.716645
70	0.045289	750	-0.765870	-146.482515
71	0.041485	750	-0.758734	-147.241249
72	0.037880	750	-0.702894	-147.944143
73	0.034469	750	-0.668898	-148.613040
74	0.031250	750	-0.637901	-149.250942
75	0.028218	750	-0.608717	-149.859658
76	0.025370	750	-0.586791	-150.446449
77	0.022702	750	-0.539639	-150.986088
78	0.020209	750	-0.506630	-151.492718
79	0.017889	750	-0.480267	-151.972985
80	0.015736	750	-0.447193	-152.420179
81	0.013746	750	-0.451871	-152.872050
82	0.011916	750	-0.419513	-153.291562
83	0.010240	750	-0.367965	-153.659527
84	0.008714	750	-0.339434	-153.998961
85	0.007334	750	-0.323365	-154.322327
86	0.006093	750	-0.281431	-154.603758
87	0.004988	750	-0.271196	-154.874954
88	0.004013	750	-0.239889	-155.114843
89	0.003162	750	-0.217257	-155.332100
90	0.002430	750	-0.188408	-155.520507
91	0.001810	750	-0.150395	-155.670903
92	0.001296	750	-0.134225	-155.805128
93	0.000882	750	-0.108856	-155.913984
94	0.000559	750	-0.080189	-155.994173
95	0.000320	750	-0.066703	-156.060877
96	0.000156	750	-0.040139	-156.101015
97	0.000057	750	-0.026536	-156.127551
98	0.000010	750	-0.011905	-156.139456
99	0.000000	750	-0.002948	-156.142404
Log marginal likelihood:	-156.142404
0	0.975187	750	-4.165869	-4.165869
1	0.950747	750	-4.090430	-8.256300
2	0.926679	750	-4.038872	-12.295172
3	0.902980	750	-3.964195	-16.259367
4	0.879648	750	-3.928800	-20.188167
5	0.856682	750	-3.845429	-24.033597
6	0.834079	750	-3.800838	-27.834435
7	0.811838	750	-3.737287	-31.571722
8	0.789957	750	-3.682058	-35.253780
9	0.768433	750	-3.618203	-38.871983
10	0.747266	750	-3.567122	-42.439105
11	0.726452	750	-3.490461	-45.929566
12	0.705989	750	-3.438705	-49.368271
13	0.685877	750	-3.414750	-52.783021
14	0.666112	750	-3.343836	-56.126857
15	0.646693	750	-3.262996	-59.389853
16	0.627618	750	-3.226354	-62.616207
17	0.608884	750	-3.288649	-65.904856
18	0.590490	750	-3.114522	-69.019379
19	0.572433	750	-3.035294	-72.054672
20	0.554712	750	-2.992304	-75.046977
21	0.537324	750	-2.948919	-77.995896
22	0.520268	750	-2.887343	-80.883239
23	0.503540	750	-2.851888	-83.735127
24	0.487139	750	-2.942479	-86.677607
25	0.471063	750	-2.911388	-89.588995
26	0.455310	750	-2.692064	-92.281059
27	0.439877	750	-2.729551	-95.010610
28	0.424762	750	-2.784426	-97.795037
29	0.409963	750	-2.683540	-100.478577
30	0.395478	750	-2.598897	-103.077474
31	0.381305	750	-2.496157	-105.573632
32	0.367440	750	-2.519175	-108.092807
33	0.353883	750	-2.332277	-110.425084
34	0.340630	750	-2.444497	-112.869581
35	0.327680	750	-2.318141	-115.187723
36	0.315030	750	-2.273188	-117.460911
37	0.302677	750	-2.123119	-119.584030
38	0.290619	750	-2.172903	-121.756933
39	0.278855	750	-2.200065	-123.956999
40	0.267381	750	-2.108176	-126.065175
41	0.256195	750	-2.093857	-128.159032
42	0.245294	750	-2.034364	-130.193397
43	0.234677	750	-1.994925	-132.188322
44	0.224340	750	-1.888973	-134.077294
45	0.214281	750	-1.861298	-135.938593
46	0.204498	750	-1.821061	-137.759653
47	0.194988	750	-1.729668	-139.489321
48	0.185749	750	-1.703861	-141.193183
49	0.176777	750	-1.628309	-142.821492
50	0.168070	750	-1.640016	-144.461508
51	0.159626	750	-1.581083	-146.042591
52	0.151441	750	-1.490378	-147.532969
53	0.143514	750	-1.493615	-149.026584
54	0.135841	750	-1.402040	-150.428624
55	0.128420	750	-1.399457	-151.828081
56	0.121247	750	-1.371883	-153.199965
57	0.114320	750	-1.335360	-154.535324
58	0.107637	750	-1.270172	-155.805496
59	0.101193	750	-1.228502	-157.033999
60	0.094986	750	-1.198440	-158.232439
61	0.089014	750	-1.146084	-159.378523
62	0.083273	750	-1.107223	-160.485746
63	0.077760	750	-1.063076	-161.548822
64	0.072472	750	-1.031077	-162.579899
65	0.067406	750	-0.992435	-163.572335
66	0.062558	750	-0.937884	-164.510219
67	0.057926	750	-0.920071	-165.430290
68	0.053506	750	-0.883790	-166.314079
69	0.049295	750	-0.839862	-167.153941
70	0.045289	750	-0.805913	-167.959855
71	0.041485	750	-0.771056	-168.730911
72	0.037880	750	-0.733796	-169.464707
73	0.034469	750	-0.723487	-170.188193
74	0.031250	750	-0.662397	-170.850590
75	0.028218	750	-0.627249	-171.477839
76	0.025370	750	-0.583759	-172.061598
77	0.022702	750	-0.594145	-172.655743
78	0.020209	750	-0.523992	-173.179735
79	0.017889	750	-0.508174	-173.687909
80	0.015736	750	-0.485781	-174.173690
81	0.013746	750	-0.486376	-174.660066
82	0.011916	750	-0.402348	-175.062414
83	0.010240	750	-0.388120	-175.450534
84	0.008714	750	-0.383144	-175.833678
85	0.007334	750	-0.330083	-176.163761
86	0.006093	750	-0.299170	-176.462931
87	0.004988	750	-0.270015	-176.732947
88	0.004013	750	-0.245743	-176.978690
89	0.003162	750	-0.219567	-177.198257
90	0.002430	750	-0.201288	-177.399545
91	0.001810	750	-0.155917	-177.555462
92	0.001296	750	-0.168860	-177.724321
93	0.000882	750	-0.112301	-177.836623
94	0.000559	750	-0.090648	-177.927271
95	0.000320	750	-0.069105	-177.996375
96	0.000156	750	-0.043858	-178.040233
97	0.000057	750	-0.026582	-178.066815
98	0.000010	750	-0.013103	-178.079918
99	0.000000	750	-0.002924	-178.082841
Log marginal likelihood:	-178.082841
0	0.975187	750	-3.128562	-3.128562
1	0.950747	750	-3.088591	-6.217153
2	0.926679	750	-3.069020	-9.286173
3	0.902980	750	-2.980355	-12.266528
4	0.879648	750	-2.945775	-15.212303
5	0.856682	750	-2.912686	-18.124989
6	0.834079	750	-2.866933	-20.991923
7	0.811838	750	-2.828655	-23.820578
8	0.789957	750	-2.787244	-26.607822
9	0.768433	750	-2.769120	-29.376942
10	0.747266	750	-2.688868	-32.065810
11	0.726452	750	-2.674018	-34.739828
12	0.705989	750	-2.618474	-37.358303
13	0.685877	750	-2.594940	-39.953242
14	0.666112	750	-2.528771	-42.482013
15	0.646693	750	-2.507209	-44.989222
16	0.627618	750	-2.469919	-47.459141
17	0.608884	750	-2.432423	-49.891564
18	0.590490	750	-2.383136	-52.274700
19	0.572433	750	-2.327402	-54.602102
20	0.554712	750	-2.289389	-56.891491
21	0.537324	750	-2.261387	-59.152878
22	0.520268	750	-2.258808	-61.411687
23	0.503540	750	-2.159967	-63.571654
24	0.487139	750	-2.123914	-65.695568
25	0.471063	750	-2.110251	-67.805818
26	0.455310	750	-2.049768	-69.855586
27	0.439877	750	-2.063148	-71.918734
28	0.424762	750	-2.032202	-73.950936
29	0.409963	750	-1.945515	-75.896451
30	0.395478	750	-1.889469	-77.785920
31	0.381305	750	-1.846257	-79.632177
32	0.367440	750	-1.855199	-81.487376
33	0.353883	750	-1.851944	-83.339321
34	0.340630	750	-1.762075	-85.101395
35	0.327680	750	-1.728800	-86.830195
36	0.315030	750	-1.714568	-88.544763
37	0.302677	750	-1.739098	-90.283860
38	0.290619	750	-1.643306	-91.927166
39	0.278855	750	-1.628628	-93.555794
40	0.267381	750	-1.615643	-95.171436
41	0.256195	750	-1.564610	-96.736046
42	0.245294	750	-1.514903	-98.250949
43	0.234677	750	-1.490550	-99.741500
44	0.224340	750	-1.544242	-101.285742
45	0.214281	750	-1.408537	-102.694279
46	0.204498	750	-1.380574	-104.074852
47	0.194988	750	-1.357824	-105.432676
48	0.185749	750	-1.336492	-106.769168
49	0.176777	750	-1.270063	-108.039231
50	0.168070	750	-1.380352	-109.419583
51	0.159626	750	-1.226510	-110.646092
52	0.151441	750	-1.434439	-112.080531
53	0.143514	750	-1.227023	-113.307554
54	0.135841	750	-1.186828	-114.494383
55	0.128420	750	-1.155021	-115.649404
56	0.121247	750	-1.100270	-116.749674
57	0.114320	750	-1.103170	-117.852844
58	0.107637	750	-1.137345	-118.990189
59	0.101193	750	-1.068585	-120.058773
60	0.094986	750	-1.114136	-121.172910
61	0.089014	750	-1.016090	-122.188999
62	0.083273	750	-0.980224	-123.169224
63	0.077760	750	-0.976800	-124.146024
64	0.072472	750	-0.921849	-125.067873
65	0.067406	750	-0.917934	-125.985807
66	0.062558	750	-0.824201	-126.810008
67	0.057926	750	-0.843122	-127.653130
68	0.053506	750	-0.818521	-128.471651
69	0.049295	750	-0.754751	-129.226402
70	0.045289	750	-0.728947	-129.955349
71	0.041485	750	-0.713511	-130.668860
72	0.037880	750	-0.684019	-131.352879
73	0.034469	750	-0.653263	-132.006142
74	0.031250	750	-0.608068	-132.614211
75	0.028218	750	-0.571525	-133.185736
76	0.025370	750	-0.540454	-133.726190
77	0.022702	750	-0.540560	-134.266750
78	0.020209	750	-0.489606	-134.756356
79	0.017889	750	-0.470155	-135.226512
80	0.015736	750	-0.448309	-135.674821
81	0.013746	750	-0.407892	-136.082713
82	0.011916	750	-0.380654	-136.463367
83	0.010240	750	-0.366068	-136.829435
84	0.008714	750	-0.330178	-137.159613
85	0.007334	750	-0.324155	-137.483768
86	0.006093	750	-0.276128	-137.759896
87	0.004988	750	-0.260610	-138.020506
88	0.004013	750	-0.232973	-138.253480
89	0.003162	750	-0.207417	-138.460897
90	0.002430	750	-0.181530	-138.642426
91	0.001810	750	-0.148472	-138.790898
92	0.001296	750	-0.148964	-138.939862
93	0.000882	750	-0.103011	-139.042873
94	0.000559	750	-0.077585	-139.120458
95	0.000320	750	-0.061928	-139.182386
96	0.000156	750	-0.043541	-139.225927
97	0.000057	750	-0.026406	-139.252333
98	0.000010	750	-0.012461	-139.264794
99	0.000000	750	-0.002937	-139.267731
Log marginal likelihood:	-139.267731
0	0.975187	750	-3.636854	-3.636854
1	0.950747	750	-3.624928	-7.261782
2	0.926679	750	-3.571142	-10.832924
3	0.902980	750	-3.484971	-14.317895
4	0.879648	750	-3.433949	-17.751844
5	0.856682	750	-3.400904	-21.152748
6	0.834079	750	-3.331112	-24.483860
7	0.811838	750	-3.284242	-27.768102
8	0.789957	750	-3.220614	-30.988716
9	0.768433	750	-3.163737	-34.152453
10	0.747266	750	-3.135149	-37.287602
11	0.726452	750	-3.120341	-40.407943
12	0.705989	750	-3.017277	-43.425219
13	0.685877	750	-3.049247	-46.474466
14	0.666112	750	-2.938731	-49.413198
15	0.646693	750	-2.944928	-52.358126
16	0.627618	750	-2.832610	-55.190735
17	0.608884	750	-2.849266	-58.040001
18	0.590490	750	-2.803562	-60.843563
19	0.572433	750	-2.673834	-63.517397
20	0.554712	750	-2.619525	-66.136922
21	0.537324	750	-2.578444	-68.715366
22	0.520268	750	-2.610657	-71.326023
23	0.503540	750	-2.502818	-73.828841
24	0.487139	750	-2.503696	-76.332537
25	0.471063	750	-2.413091	-78.745628
26	0.455310	750	-2.373118	-81.118746
27	0.439877	750	-2.359987	-83.478733
28	0.424762	750	-2.294003	-85.772736
29	0.409963	750	-2.311479	-88.084215
30	0.395478	750	-2.217243	-90.301458
31	0.381305	750	-2.186501	-92.487960
32	0.367440	750	-2.123211	-94.611170
33	0.353883	750	-2.078668	-96.689839
34	0.340630	750	-2.042165	-98.732004
35	0.327680	750	-2.039167	-100.771170
36	0.315030	750	-1.965392	-102.736562
37	0.302677	750	-1.918508	-104.655071
38	0.290619	750	-1.883434	-106.538505
39	0.278855	750	-1.837895	-108.376400
40	0.267381	750	-1.788363	-110.164763
41	0.256195	750	-1.772622	-111.937386
42	0.245294	750	-1.714507	-113.651893
43	0.234677	750	-1.733856	-115.385748
44	0.224340	750	-1.711963	-117.097711
45	0.214281	750	-1.600784	-118.698495
46	0.204498	750	-1.605929	-120.304424
47	0.194988	750	-1.571399	-121.875823
48	0.185749	750	-1.537993	-123.413816
49	0.176777	750	-1.533803	-124.947619
50	0.168070	750	-1.404911	-126.352530
51	0.159626	750	-1.463611	-127.816141
52	0.151441	750	-1.327619	-129.143761
53	0.143514	750	-1.347388	-130.491148
54	0.135841	750	-1.324784	-131.815933
55	0.128420	750	-1.281757	-133.097690
56	0.121247	750	-1.257161	-134.354850
57	0.114320	750	-1.285516	-135.640366
58	0.107637	750	-1.196936	-136.837303
59	0.101193	750	-1.162379	-137.999682
60	0.094986	750	-1.086736	-139.086418
61	0.089014	750	-1.103648	-140.190067
62	0.083273	750	-1.025176	-141.215243
63	0.077760	750	-1.020806	-142.236049
64	0.072472	750	-0.970967	-143.207016
65	0.067406	750	-0.968896	-144.175912
66	0.062558	750	-0.916730	-145.092642
67	0.057926	750	-0.879487	-145.972130
68	0.053506	750	-0.829308	-146.801437
69	0.049295	750	-0.780941	-147.582379
70	0.045289	750	-0.747090	-148.329469
71	0.041485	750	-0.728138	-149.057606
72	0.037880	750	-0.704582	-149.762188
73	0.034469	750	-0.683105	-150.445294
74	0.031250	750	-0.630563	-151.075857
75	0.028218	750	-0.623980	-151.699837
76	0.025370	750	-0.572704	-152.272541
77	0.022702	750	-0.542427	-152.814968
78	0.020209	750	-0.503509	-153.318477
79	0.017889	750	-0.475200	-153.793677
80	0.015736	750	-0.480281	-154.273958
81	0.013746	750	-0.412771	-154.686728
82	0.011916	750	-0.399778	-155.086506
83	0.010240	750	-0.364663	-155.451170
84	0.008714	750	-0.321642	-155.772812
85	0.007334	750	-0.341231	-156.114043
86	0.006093	750	-0.284493	-156.398536
87	0.004988	750	-0.237884	-156.636420
88	0.004013	750	-0.249259	-156.885678
89	0.003162	750	-0.203874	-157.089552
90	0.002430	750	-0.209258	-157.298809
91	0.001810	750	-0.143216	-157.442025
92	0.001296	750	-0.139356	-157.581381
93	0.000882	750	-0.107927	-157.689308
94	0.000559	750	-0.096910	-157.786218
95	0.000320	750	-0.065157	-157.851376
96	0.000156	750	-0.042839	-157.894214
97	0.000057	750	-0.027602	-157.921817
98	0.000010	750	-0.012512	-157.934328
99	0.000000	750	-0.003015	-157.937344
Log marginal likelihood:	-157.937344
0	0.975187	750	-3.638808	-3.638808
1	0.950747	750	-3.614054	-7.252862
2	0.926679	750	-3.569209	-10.822071
3	0.902980	750	-3.541315	-14.363386
4	0.879648	750	-3.449580	-17.812966
5	0.856682	750	-3.404999	-21.217965
6	0.834079	750	-3.318699	-24.536664
7	0.811838	750	-3.409441	-27.946104
8	0.789957	750	-3.203204	-31.149309
9	0.768433	750	-3.228123	-34.377431
10	0.747266	750	-3.195240	-37.572671
11	0.726452	750	-3.151967	-40.724638
12	0.705989	750	-3.071026	-43.795664
13	0.685877	750	-3.012134	-46.807798
14	0.666112	750	-2.982422	-49.790221
15	0.646693	750	-3.033769	-52.823990
16	0.627618	750	-2.860690	-55.684680
17	0.608884	750	-2.795829	-58.480510
18	0.590490	750	-2.794398	-61.274907
19	0.572433	750	-2.688653	-63.963561
20	0.554712	750	-2.665819	-66.629380
21	0.537324	750	-2.668018	-69.297397
22	0.520268	750	-2.584073	-71.881470
23	0.503540	750	-2.610402	-74.491872
24	0.487139	750	-2.520746	-77.012618
25	0.471063	750	-2.533714	-79.546333
26	0.455310	750	-2.408184	-81.954517
27	0.439877	750	-2.372167	-84.326684
28	0.424762	750	-2.330884	-86.657568
29	0.409963	750	-2.274104	-88.931672
30	0.395478	750	-2.266408	-91.198080
31	0.381305	750	-2.158184	-93.356263
32	0.367440	750	-2.138972	-95.495235
33	0.353883	750	-2.114759	-97.609994
34	0.340630	750	-2.116416	-99.726411
35	0.327680	750	-2.066118	-101.792529
36	0.315030	750	-1.993695	-103.786223
37	0.302677	750	-1.927347	-105.713571
38	0.290619	750	-2.025999	-107.739569
39	0.278855	750	-1.903319	-109.642888
40	0.267381	750	-1.978811	-111.621700
41	0.256195	750	-1.754079	-113.375778
42	0.245294	750	-1.853900	-115.229678
43	0.234677	750	-1.908584	-117.138262
44	0.224340	750	-1.814341	-118.952603
45	0.214281	750	-1.682197	-120.634800
46	0.204498	750	-1.634443	-122.269244
47	0.194988	750	-1.703586	-123.972829
48	0.185749	750	-1.592313	-125.565143
49	0.176777	750	-1.536510	-127.101653
50	0.168070	750	-1.552728	-128.654380
51	0.159626	750	-1.483475	-130.137856
52	0.151441	750	-1.495101	-131.632956
53	0.143514	750	-1.383501	-133.016458
54	0.135841	750	-1.395539	-134.411997
55	0.128420	750	-1.343695	-135.755692
56	0.121247	750	-1.284041	-137.039733
57	0.114320	750	-1.259522	-138.299255
58	0.107637	750	-1.220340	-139.519595
59	0.101193	750	-1.166574	-140.686169
60	0.094986	750	-1.136509	-141.822677
61	0.089014	750	-1.100259	-142.922936
62	0.083273	750	-1.076454	-143.999389
63	0.077760	750	-1.012458	-145.011847
64	0.072472	750	-0.971793	-145.983640
65	0.067406	750	-0.950914	-146.934554
66	0.062558	750	-0.906718	-147.841272
67	0.057926	750	-0.884363	-148.725636
68	0.053506	750	-0.842039	-149.567675
69	0.049295	750	-0.809621	-150.377296
70	0.045289	750	-0.761334	-151.138629
71	0.041485	750	-0.726800	-151.865429
72	0.037880	750	-0.695083	-152.560513
73	0.034469	750	-0.670748	-153.231260
74	0.031250	750	-0.634429	-153.865690
75	0.028218	750	-0.610441	-154.476131
76	0.025370	750	-0.578976	-155.055107
77	0.022702	750	-0.542129	-155.597236
78	0.020209	750	-0.509973	-156.107209
79	0.017889	750	-0.499941	-156.607150
80	0.015736	750	-0.440724	-157.047874
81	0.013746	750	-0.424679	-157.472552
82	0.011916	750	-0.404345	-157.876897
83	0.010240	750	-0.362909	-158.239806
84	0.008714	750	-0.334530	-158.574337
85	0.007334	750	-0.313746	-158.888083
86	0.006093	750	-0.291064	-159.179147
87	0.004988	750	-0.246242	-159.425388
88	0.004013	750	-0.239139	-159.664527
89	0.003162	750	-0.205557	-159.870084
90	0.002430	750	-0.188080	-160.058164
91	0.001810	750	-0.171997	-160.230160
92	0.001296	750	-0.139628	-160.369788
93	0.000882	750	-0.114550	-160.484339
94	0.000559	750	-0.077703	-160.562042
95	0.000320	750	-0.059793	-160.621835
96	0.000156	750	-0.042917	-160.664752
97	0.000057	750	-0.026265	-160.691017
98	0.000010	750	-0.012201	-160.703218
99	0.000000	750	-0.002864	-160.706082
Log marginal likelihood:	-160.706082
0	0.975187	750	-3.520872	-3.520872
1	0.950747	750	-3.462456	-6.983328
2	0.926679	750	-3.414485	-10.397813
3	0.902980	750	-3.364318	-13.762131
4	0.879648	750	-3.320134	-17.082265
5	0.856682	750	-3.265373	-20.347638
6	0.834079	750	-3.219948	-23.567586
7	0.811838	750	-3.168924	-26.736510
8	0.789957	750	-3.127400	-29.863910
9	0.768433	750	-3.068163	-32.932073
10	0.747266	750	-3.013090	-35.945162
11	0.726452	750	-2.955435	-38.900597
12	0.705989	750	-2.915970	-41.816567
13	0.685877	750	-2.889706	-44.706274
14	0.666112	750	-2.829657	-47.535930
15	0.646693	750	-2.766491	-50.302421
16	0.627618	750	-2.741626	-53.044047
17	0.608884	750	-2.671418	-55.715465
18	0.590490	750	-2.629292	-58.344757
19	0.572433	750	-2.585927	-60.930684
20	0.554712	750	-2.558495	-63.489178
21	0.537324	750	-2.514474	-66.003652
22	0.520268	750	-2.452776	-68.456428
23	0.503540	750	-2.463331	-70.919758
24	0.487139	750	-2.359689	-73.279448
25	0.471063	750	-2.387915	-75.667363
26	0.455310	750	-2.301811	-77.969174
27	0.439877	750	-2.248550	-80.217724
28	0.424762	750	-2.198207	-82.415931
29	0.409963	750	-2.216752	-84.632683
30	0.395478	750	-2.108870	-86.741553
31	0.381305	750	-2.183614	-88.925167
32	0.367440	750	-2.132925	-91.058092
33	0.353883	750	-1.984434	-93.042526
34	0.340630	750	-2.006463	-95.048988
35	0.327680	750	-1.993796	-97.042784
36	0.315030	750	-1.883938	-98.926722
37	0.302677	750	-1.973255	-100.899977
38	0.290619	750	-1.778083	-102.678060
39	0.278855	750	-1.774611	-104.452671
40	0.267381	750	-1.896978	-106.349648
41	0.256195	750	-1.779423	-108.129072
42	0.245294	750	-1.863169	-109.992241
43	0.234677	750	-1.734426	-111.726667
44	0.224340	750	-1.654402	-113.381068
45	0.214281	750	-1.765549	-115.146617
46	0.204498	750	-1.719066	-116.865683
47	0.194988	750	-1.638493	-118.504176
48	0.185749	750	-1.525455	-120.029631
49	0.176777	750	-1.585407	-121.615038
50	0.168070	750	-1.480094	-123.095132
51	0.159626	750	-1.470632	-124.565765
52	0.151441	750	-1.455255	-126.021020
53	0.143514	750	-1.401702	-127.422722
54	0.135841	750	-1.327057	-128.749778
55	0.128420	750	-1.309441	-130.059219
56	0.121247	750	-1.260352	-131.319571
57	0.114320	750	-1.197732	-132.517302
58	0.107637	750	-1.204131	-133.721433
59	0.101193	750	-1.159281	-134.880714
60	0.094986	750	-1.119660	-136.000374
61	0.089014	750	-1.082284	-137.082658
62	0.083273	750	-1.019185	-138.101843
63	0.077760	750	-1.009999	-139.111842
64	0.072472	750	-0.958714	-140.070556
65	0.067406	750	-0.930883	-141.001439
66	0.062558	750	-0.899236	-141.900675
67	0.057926	750	-0.853633	-142.754308
68	0.053506	750	-0.827440	-143.581748
69	0.049295	750	-0.786239	-144.367987
70	0.045289	750	-0.761877	-145.129864
71	0.041485	750	-0.723566	-145.853430
72	0.037880	750	-0.684279	-146.537710
73	0.034469	750	-0.643810	-147.181520
74	0.031250	750	-0.630181	-147.811701
75	0.028218	750	-0.590852	-148.402552
76	0.025370	750	-0.570908	-148.973461
77	0.022702	750	-0.536465	-149.509926
78	0.020209	750	-0.505432	-150.015358
79	0.017889	750	-0.476671	-150.492029
80	0.015736	750	-0.440130	-150.932159
81	0.013746	750	-0.425517	-151.357675
82	0.011916	750	-0.401487	-151.759162
83	0.010240	750	-0.375081	-152.134243
84	0.008714	750	-0.338752	-152.472995
85	0.007334	750	-0.330780	-152.803776
86	0.006093	750	-0.294152	-153.097928
87	0.004988	750	-0.264765	-153.362693
88	0.004013	750	-0.233206	-153.595899
89	0.003162	750	-0.212480	-153.808379
90	0.002430	750	-0.175728	-153.984107
91	0.001810	750	-0.156244	-154.140351
92	0.001296	750	-0.142137	-154.282488
93	0.000882	750	-0.116640	-154.399128
94	0.000559	750	-0.092227	-154.491355
95	0.000320	750	-0.070249	-154.561603
96	0.000156	750	-0.039438	-154.601041
97	0.000057	750	-0.026858	-154.627900
98	0.000010	750	-0.011567	-154.639467
99	0.000000	750	-0.002646	-154.642113
Log marginal likelihood:	-154.642113
0	0.975187	750	-3.407964	-3.407964
1	0.950747	750	-3.385308	-6.793272
2	0.926679	750	-3.307936	-10.101209
3	0.902980	750	-3.258476	-13.359684
4	0.879648	750	-3.227373	-16.587058
5	0.856682	750	-3.193383	-19.780440
6	0.834079	750	-3.136398	-22.916838
7	0.811838	750	-3.065488	-25.982327
8	0.789957	750	-3.009931	-28.992257
9	0.768433	750	-2.980225	-31.972482
10	0.747266	750	-2.971653	-34.944135
11	0.726452	750	-2.907813	-37.851948
