Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
14	0.666112	750	-5.195766	-87.577043
15	0.646693	750	-5.103235	-92.680278
16	0.627618	750	-5.025930	-97.706208
17	0.608884	750	-4.934269	-102.640477
18	0.590490	750	-4.868081	-107.508558
19	0.572433	750	-4.757407	-112.265966
20	0.554712	750	-4.673951	-116.939917
21	0.537324	750	-4.587779	-121.527696
22	0.520268	750	-4.503753	-126.031449
23	0.503540	750	-4.418363	-130.449812
24	0.487139	750	-4.394297	-134.844109
25	0.471063	750	-4.265043	-139.109152
26	0.455310	750	-4.156063	-143.265215
27	0.439877	750	-4.092657	-147.357872
28	0.424762	750	-4.020257	-151.378129
29	0.409963	750	-3.964280	-155.342409
30	0.395478	750	-3.858335	-159.200744
31	0.381305	750	-3.832236	-163.032980
32	0.367440	750	-3.708151	-166.741131
33	0.353883	750	-3.673629	-170.414760
34	0.340630	750	-3.552044	-173.966804
35	0.327680	750	-3.591812	-177.558616
36	0.315030	750	-3.406064	-180.964680
37	0.302677	750	-3.373425	-184.338105
38	0.290619	750	-3.328058	-187.666163
39	0.278855	750	-3.217097	-190.883260
40	0.267381	750	-3.166146	-194.049406
41	0.256195	750	-3.075034	-197.124439
42	0.245294	750	-3.032982	-200.157422
43	0.234677	750	-2.914801	-203.072222
44	0.224340	750	-2.804062	-205.876284
45	0.214281	750	-2.742504	-208.618789
46	0.204498	750	-2.733889	-211.352678
47	0.194988	750	-2.619495	-213.972173
48	0.185749	750	-2.616383	-216.588556
49	0.176777	750	-2.565253	-219.153809
50	0.168070	750	-2.411926	-221.565735
51	0.159626	750	-2.418022	-223.983757
52	0.151441	750	-2.549801	-226.533557
53	0.143514	750	-2.385868	-228.919425
54	0.135841	750	-2.178062	-231.097487
55	0.128420	750	-2.107200	-233.204687
56	0.121247	750	-2.150629	-235.355316
57	0.114320	750	-2.184135	-237.539451
58	0.107637	750	-2.095935	-239.635386
59	0.101193	750	-2.082251	-241.717638
60	0.094986	750	-1.972691	-243.690328
61	0.089014	750	-1.928723	-245.619051
62	0.083273	750	-1.763119	-247.382170
63	0.077760	750	-1.778670	-249.160839
64	0.072472	750	-1.630789	-250.791629
65	0.067406	750	-1.613928	-252.405557
66	0.062558	750	-1.586924	-253.992481
67	0.057926	750	-1.479158	-255.471639
68	0.053506	750	-1.427773	-256.899412
69	0.049295	750	-1.392384	-258.291797
70	0.045289	750	-1.305468	-259.597265
71	0.041485	750	-1.257682	-260.854947
72	0.037880	750	-1.219752	-262.074699
73	0.034469	750	-1.135647	-263.210346
74	0.031250	750	-1.075507	-264.285853
75	0.028218	750	-1.025991	-265.311843
76	0.025370	750	-0.969425	-266.281268
77	0.022702	750	-0.914962	-267.196230
78	0.020209	750	-0.867136	-268.063366
79	0.017889	750	-0.809940	-268.873307
80	0.015736	750	-0.773412	-269.646718
81	0.013746	750	-0.698687	-270.345405
82	0.011916	750	-0.657160	-271.002565
83	0.010240	750	-0.621629	-271.624194
84	0.008714	750	-0.576334	-272.200528
85	0.007334	750	-0.506810	-272.707338
86	0.006093	750	-0.456162	-273.163500
87	0.004988	750	-0.443744	-273.607244
88	0.004013	750	-0.407984	-274.015228
89	0.003162	750	-0.337392	-274.352619
90	0.002430	750	-0.295018	-274.647637
91	0.001810	750	-0.257728	-274.905366
92	0.001296	750	-0.223775	-275.129141
93	0.000882	750	-0.196930	-275.326070
94	0.000559	750	-0.138498	-275.464568
95	0.000320	750	-0.106703	-275.571271
96	0.000156	750	-0.077504	-275.648776
97	0.000057	750	-0.048280	-275.697055
98	0.000010	750	-0.021316	-275.718372
99	0.000000	750	-0.004629	-275.723000
Log marginal likelihood:	-275.723000
0	0.975187	750	-6.682907	-6.682907
1	0.950747	750	-6.580295	-13.263203
2	0.926679	750	-6.466884	-19.730087
3	0.902980	750	-6.373010	-26.103097
4	0.879648	750	-6.297165	-32.400262
5	0.856682	750	-6.189061	-38.589323
6	0.834079	750	-6.083680	-44.673003
7	0.811838	750	-5.997829	-50.670832
8	0.789957	750	-5.898607	-56.569439
9	0.768433	750	-5.799850	-62.369288
10	0.747266	750	-5.711276	-68.080564
11	0.726452	750	-5.625257	-73.705821
12	0.705989	750	-5.540048	-79.245869
13	0.685877	750	-5.431271	-84.677140
14	0.666112	750	-5.334871	-90.012011
15	0.646693	750	-5.284955	-95.296967
16	0.627618	750	-5.171291	-100.468257
17	0.608884	750	-5.058943	-105.527201
18	0.590490	750	-5.080228	-110.607428
19	0.572433	750	-4.890843	-115.498272
20	0.554712	750	-4.789534	-120.287805
21	0.537324	750	-4.768828	-125.056634
22	0.520268	750	-4.678571	-129.735205
23	0.503540	750	-4.651728	-134.386933
24	0.487139	750	-4.549083	-138.936016
25	0.471063	750	-4.383186	-143.319203
26	0.455310	750	-4.353503	-147.672706
27	0.439877	750	-4.266152	-151.938858
28	0.424762	750	-4.128675	-156.067533
29	0.409963	750	-4.078011	-160.145544
30	0.395478	750	-3.969658	-164.115202
31	0.381305	750	-3.937190	-168.052392
32	0.367440	750	-3.883176	-171.935567
33	0.353883	750	-3.756552	-175.692120
34	0.340630	750	-3.682164	-179.374284
35	0.327680	750	-3.576448	-182.950732
36	0.315030	750	-3.552182	-186.502914
37	0.302677	750	-3.414085	-189.917000
38	0.290619	750	-3.336505	-193.253505
39	0.278855	750	-3.302848	-196.556353
40	0.267381	750	-3.192567	-199.748920
41	0.256195	750	-3.135954	-202.884874
42	0.245294	750	-3.063509	-205.948383
43	0.234677	750	-2.982358	-208.930741
44	0.224340	750	-3.022378	-211.953119
45	0.214281	750	-2.880756	-214.833875
46	0.204498	750	-2.742955	-217.576830
47	0.194988	750	-2.703489	-220.280320
48	0.185749	750	-2.638598	-222.918917
49	0.176777	750	-2.553467	-225.472384
50	0.168070	750	-2.580620	-228.053004
51	0.159626	750	-2.386355	-230.439359
52	0.151441	750	-2.352103	-232.791462
53	0.143514	750	-2.313324	-235.104787
54	0.135841	750	-2.334747	-237.439533
55	0.128420	750	-2.391421	-239.830955
56	0.121247	750	-2.168358	-241.999313
57	0.114320	750	-2.066274	-244.065588
58	0.107637	750	-2.130710	-246.196297
59	0.101193	750	-2.024847	-248.221144
60	0.094986	750	-1.927115	-250.148259
61	0.089014	750	-1.902284	-252.050543
62	0.083273	750	-1.874165	-253.924707
63	0.077760	750	-1.792151	-255.716858
64	0.072472	750	-1.670061	-257.386919
65	0.067406	750	-1.657542	-259.044461
66	0.062558	750	-1.596964	-260.641426
67	0.057926	750	-1.540162	-262.181587
68	0.053506	750	-1.427769	-263.609356
69	0.049295	750	-1.377240	-264.986596
70	0.045289	750	-1.313341	-266.299937
71	0.041485	750	-1.263275	-267.563212
72	0.037880	750	-1.187351	-268.750563
73	0.034469	750	-1.147967	-269.898530
74	0.031250	750	-1.072856	-270.971385
75	0.028218	750	-1.041274	-272.012659
76	0.025370	750	-0.970342	-272.983002
77	0.022702	750	-0.918115	-273.901116
78	0.020209	750	-0.879874	-274.780991
79	0.017889	750	-0.809861	-275.590852
80	0.015736	750	-0.751563	-276.342415
81	0.013746	750	-0.712807	-277.055222
82	0.011916	750	-0.656565	-277.711787
83	0.010240	750	-0.617110	-278.328897
84	0.008714	750	-0.562482	-278.891379
85	0.007334	750	-0.531621	-279.423000
86	0.006093	750	-0.471449	-279.894449
87	0.004988	750	-0.441777	-280.336226
88	0.004013	750	-0.388807	-280.725034
89	0.003162	750	-0.339469	-281.064503
90	0.002430	750	-0.302031	-281.366534
91	0.001810	750	-0.259516	-281.626050
92	0.001296	750	-0.216215	-281.842266
93	0.000882	750	-0.169447	-282.011712
94	0.000559	750	-0.136361	-282.148073
95	0.000320	750	-0.110187	-282.258260
96	0.000156	750	-0.075543	-282.333803
97	0.000057	750	-0.042305	-282.376108
98	0.000010	750	-0.022988	-282.399097
99	0.000000	750	-0.004708	-282.403805
Log marginal likelihood:	-282.403805
0	0.975187	750	-7.071885	-7.071885
1	0.950747	750	-6.958427	-14.030312
2	0.926679	750	-6.878325	-20.908637
3	0.902980	750	-6.749752	-27.658389
4	0.879648	750	-6.642920	-34.301308
5	0.856682	750	-6.552220	-40.853529
6	0.834079	750	-6.442070	-47.295599
7	0.811838	750	-6.335408	-53.631007
8	0.789957	750	-6.255017	-59.886024
9	0.768433	750	-6.196672	-66.082696
10	0.747266	750	-6.031292	-72.113988
11	0.726452	750	-5.950085	-78.064073
12	0.705989	750	-5.861854	-83.925927
13	0.685877	750	-5.750219	-89.676146
14	0.666112	750	-5.645412	-95.321558
15	0.646693	750	-5.571440	-100.892998
16	0.627618	750	-5.476620	-106.369619
17	0.608884	750	-5.380518	-111.750136
18	0.590490	750	-5.283392	-117.033528
19	0.572433	750	-5.178532	-122.212060
20	0.554712	750	-5.071121	-127.283181
21	0.537324	750	-5.003257	-132.286438
22	0.520268	750	-4.904655	-137.191093
23	0.503540	750	-4.805400	-141.996493
24	0.487139	750	-4.734003	-146.730496
25	0.471063	750	-4.620347	-151.350843
26	0.455310	750	-4.520228	-155.871071
27	0.439877	750	-4.456844	-160.327915
28	0.424762	750	-4.377790	-164.705706
29	0.409963	750	-4.264764	-168.970469
30	0.395478	750	-4.179469	-173.149939
31	0.381305	750	-4.076118	-177.226057
32	0.367440	750	-3.997472	-181.223530
33	0.353883	750	-3.912253	-185.135783
34	0.340630	750	-3.830121	-188.965904
35	0.327680	750	-3.740974	-192.706879
36	0.315030	750	-3.674641	-196.381520
37	0.302677	750	-3.581058	-199.962578
38	0.290619	750	-3.519000	-203.481578
39	0.278855	750	-3.416707	-206.898285
40	0.267381	750	-3.337681	-210.235966
41	0.256195	750	-3.256728	-213.492693
42	0.245294	750	-3.177375	-216.670068
43	0.234677	750	-3.118872	-219.788941
44	0.224340	750	-3.002639	-222.791580
45	0.214281	750	-2.941581	-225.733161
46	0.204498	750	-2.865921	-228.599081
47	0.194988	750	-2.788978	-231.388060
48	0.185749	750	-2.701205	-234.089265
49	0.176777	750	-2.699188	-236.788453
50	0.168070	750	-2.616536	-239.404989
51	0.159626	750	-2.475242	-241.880231
52	0.151441	750	-2.498617	-244.378848
53	0.143514	750	-2.343305	-246.722153
54	0.135841	750	-2.286106	-249.008259
55	0.128420	750	-2.311264	-251.319523
56	0.121247	750	-2.285475	-253.604998
57	0.114320	750	-2.204163	-255.809161
58	0.107637	750	-2.119092	-257.928254
59	0.101193	750	-2.098171	-260.026425
60	0.094986	750	-2.034844	-262.061269
61	0.089014	750	-1.914865	-263.976134
62	0.083273	750	-1.834881	-265.811015
63	0.077760	750	-1.782116	-267.593130
64	0.072472	750	-1.743692	-269.336822
65	0.067406	750	-1.677730	-271.014552
66	0.062558	750	-1.609764	-272.624317
67	0.057926	750	-1.528080	-274.152397
68	0.053506	750	-1.442837	-275.595234
69	0.049295	750	-1.397517	-276.992751
70	0.045289	750	-1.344292	-278.337044
71	0.041485	750	-1.305670	-279.642713
72	0.037880	750	-1.237175	-280.879889
73	0.034469	750	-1.167680	-282.047569
74	0.031250	750	-1.115004	-283.162573
75	0.028218	750	-1.047131	-284.209704
76	0.025370	750	-1.003159	-285.212863
77	0.022702	750	-0.939809	-286.152672
78	0.020209	750	-0.866133	-287.018805
79	0.017889	750	-0.836951	-287.855756
80	0.015736	750	-0.775993	-288.631750
81	0.013746	750	-0.738246	-289.369995
82	0.011916	750	-0.659859	-290.029854
83	0.010240	750	-0.631934	-290.661787
84	0.008714	750	-0.580982	-291.242770
85	0.007334	750	-0.542016	-291.784785
86	0.006093	750	-0.484039	-292.268824
87	0.004988	750	-0.433232	-292.702056
88	0.004013	750	-0.403972	-293.106028
89	0.003162	750	-0.352604	-293.458632
90	0.002430	750	-0.306056	-293.764688
91	0.001810	750	-0.260008	-294.024695
92	0.001296	750	-0.230023	-294.254719
93	0.000882	750	-0.184423	-294.439142
94	0.000559	750	-0.148104	-294.587246
95	0.000320	750	-0.104902	-294.692147
96	0.000156	750	-0.071361	-294.763508
97	0.000057	750	-0.048927	-294.812436
98	0.000010	750	-0.020507	-294.832942
99	0.000000	750	-0.005010	-294.837952
Log marginal likelihood:	-294.837952
0	0.975187	750	-6.290627	-6.290627
1	0.950747	750	-6.202275	-12.492902
2	0.926679	750	-6.101278	-18.594180
3	0.902980	750	-6.010635	-24.604816
4	0.879648	750	-5.904943	-30.509759
5	0.856682	750	-5.818752	-36.328511
6	0.834079	750	-5.760651	-42.089162
7	0.811838	750	-5.635974	-47.725136
8	0.789957	750	-5.556488	-53.281624
9	0.768433	750	-5.477496	-58.759120
10	0.747266	750	-5.380957	-64.140077
11	0.726452	750	-5.291504	-69.431581
12	0.705989	750	-5.200487	-74.632068
13	0.685877	750	-5.137877	-79.769945
14	0.666112	750	-5.026695	-84.796640
15	0.646693	750	-4.942522	-89.739161
16	0.627618	750	-4.855636	-94.594798
17	0.608884	750	-4.782491	-99.377289
18	0.590490	750	-4.681115	-104.058404
19	0.572433	750	-4.603008	-108.661413
20	0.554712	750	-4.539582	-113.200994
21	0.537324	750	-4.452417	-117.653411
22	0.520268	750	-4.373324	-122.026736
23	0.503540	750	-4.277152	-126.303888
24	0.487139	750	-4.183441	-130.487329
25	0.471063	750	-4.127676	-134.615005
26	0.455310	750	-4.053989	-138.668994
27	0.439877	750	-3.973572	-142.642566
28	0.424762	750	-3.951648	-146.594214
29	0.409963	750	-3.833601	-150.427815
30	0.395478	750	-3.753402	-154.181218
31	0.381305	750	-3.665985	-157.847203
32	0.367440	750	-3.563287	-161.410490
33	0.353883	750	-3.511930	-164.922420
34	0.340630	750	-3.497934	-168.420354
35	0.327680	750	-3.372340	-171.792694
36	0.315030	750	-3.295926	-175.088620
37	0.302677	750	-3.189688	-178.278307
38	0.290619	750	-3.201665	-181.479972
39	0.278855	750	-3.112746	-184.592718
40	0.267381	750	-2.974315	-187.567033
41	0.256195	750	-2.918926	-190.485959
42	0.245294	750	-2.878039	-193.363998
43	0.234677	750	-2.823791	-196.187789
44	0.224340	750	-2.841765	-199.029554
45	0.214281	750	-2.625287	-201.654841
46	0.204498	750	-2.639330	-204.294171
47	0.194988	750	-2.720227	-207.014399
48	0.185749	750	-2.539025	-209.553424
49	0.176777	750	-2.505620	-212.059044
50	0.168070	750	-2.428135	-214.487179
51	0.159626	750	-2.353892	-216.841071
52	0.151441	750	-2.360095	-219.201166
53	0.143514	750	-2.254923	-221.456090
54	0.135841	750	-2.179762	-223.635852
55	0.128420	750	-2.038278	-225.674130
56	0.121247	750	-2.211467	-227.885598
57	0.114320	750	-2.187731	-230.073329
58	0.107637	750	-1.961471	-232.034800
59	0.101193	750	-1.942876	-233.977676
60	0.094986	750	-1.907184	-235.884860
61	0.089014	750	-1.856827	-237.741686
62	0.083273	750	-1.781102	-239.522788
63	0.077760	750	-1.716789	-241.239577
64	0.072472	750	-1.702628	-242.942205
65	0.067406	750	-1.616841	-244.559046
66	0.062558	750	-1.584463	-246.143509
67	0.057926	750	-1.481988	-247.625497
68	0.053506	750	-1.345315	-248.970812
69	0.049295	750	-1.336601	-250.307414
70	0.045289	750	-1.273021	-251.580434
71	0.041485	750	-1.251141	-252.831576
72	0.037880	750	-1.182565	-254.014140
73	0.034469	750	-1.154515	-255.168655
74	0.031250	750	-1.055593	-256.224249
75	0.028218	750	-1.029372	-257.253620
76	0.025370	750	-0.982098	-258.235718
77	0.022702	750	-0.911511	-259.147229
78	0.020209	750	-0.849474	-259.996703
79	0.017889	750	-0.817515	-260.814218
80	0.015736	750	-0.755618	-261.569836
81	0.013746	750	-0.756101	-262.325937
82	0.011916	750	-0.661609	-262.987545
83	0.010240	750	-0.614868	-263.602414
84	0.008714	750	-0.554631	-264.157044
85	0.007334	750	-0.521767	-264.678812
86	0.006093	750	-0.477506	-265.156317
87	0.004988	750	-0.404038	-265.560355
88	0.004013	750	-0.402252	-265.962607
89	0.003162	750	-0.356370	-266.318978
90	0.002430	750	-0.305990	-266.624968
91	0.001810	750	-0.265897	-266.890865
92	0.001296	750	-0.224500	-267.115365
93	0.000882	750	-0.181471	-267.296836
94	0.000559	750	-0.159351	-267.456187
95	0.000320	750	-0.101559	-267.557747
96	0.000156	750	-0.074026	-267.631772
97	0.000057	750	-0.042877	-267.674649
98	0.000010	750	-0.020728	-267.695377
99	0.000000	750	-0.004797	-267.700174
Log marginal likelihood:	-267.700174
0	0.975187	750	-6.241410	-6.241410
1	0.950747	750	-6.160213	-12.401624
2	0.926679	750	-6.064901	-18.466524
3	0.902980	750	-5.968402	-24.434927
4	0.879648	750	-5.875085	-30.310012
5	0.856682	750	-5.795121	-36.105133
6	0.834079	750	-5.701818	-41.806951
7	0.811838	750	-5.630067	-47.437017
8	0.789957	750	-5.529208	-52.966225
9	0.768433	750	-5.451595	-58.417820
10	0.747266	750	-5.360872	-63.778692
11	0.726452	750	-5.257864	-69.036556
12	0.705989	750	-5.178946	-74.215502
13	0.685877	750	-5.104625	-79.320127
14	0.666112	750	-5.001347	-84.321474
15	0.646693	750	-4.921700	-89.243174
16	0.627618	750	-4.834923	-94.078097
17	0.608884	750	-4.759800	-98.837897
18	0.590490	750	-4.669226	-103.507123
19	0.572433	750	-4.587518	-108.094641
20	0.554712	750	-4.511148	-112.605789
21	0.537324	750	-4.417083	-117.022872
22	0.520268	750	-4.324836	-121.347709
23	0.503540	750	-4.247760	-125.595469
24	0.487139	750	-4.166613	-129.762082
25	0.471063	750	-4.098948	-133.861030
26	0.455310	750	-4.006134	-137.867165
27	0.439877	750	-3.961892	-141.829057
28	0.424762	750	-3.870644	-145.699701
29	0.409963	750	-3.793357	-149.493058
30	0.395478	750	-3.691644	-153.184701
31	0.381305	750	-3.755716	-156.940418
32	0.367440	750	-3.548370	-160.488787
33	0.353883	750	-3.476454	-163.965241
34	0.340630	750	-3.432953	-167.398194
35	0.327680	750	-3.429590	-170.827784
36	0.315030	750	-3.262579	-174.090363
37	0.302677	750	-3.230828	-177.321191
38	0.290619	750	-3.159028	-180.480220
39	0.278855	750	-3.052162	-183.532381
40	0.267381	750	-2.985196	-186.517577
41	0.256195	750	-2.956703	-189.474280
42	0.245294	750	-2.873304	-192.347585
43	0.234677	750	-2.838528	-195.186113
44	0.224340	750	-2.785409	-197.971522
45	0.214281	750	-2.674518	-200.646040
46	0.204498	750	-2.578453	-203.224493
47	0.194988	750	-2.573581	-205.798074
48	0.185749	750	-2.449228	-208.247302
49	0.176777	750	-2.378175	-210.625477
50	0.168070	750	-2.386991	-213.012468
51	0.159626	750	-2.330428	-215.342896
52	0.151441	750	-2.285786	-217.628683
53	0.143514	750	-2.188593	-219.817275
54	0.135841	750	-2.202771	-222.020047
55	0.128420	750	-2.229518	-224.249565
56	0.121247	750	-2.180940	-226.430505
57	0.114320	750	-2.223155	-228.653660
58	0.107637	750	-2.091796	-230.745456
59	0.101193	750	-1.975025	-232.720480
60	0.094986	750	-1.955601	-234.676081
61	0.089014	750	-1.931499	-236.607581
62	0.083273	750	-1.765128	-238.372708
63	0.077760	750	-1.779799	-240.152507
64	0.072472	750	-1.580939	-241.733446
65	0.067406	750	-1.573508	-243.306955
66	0.062558	750	-1.592056	-244.899010
67	0.057926	750	-1.530043	-246.429053
68	0.053506	750	-1.476400	-247.905453
69	0.049295	750	-1.382417	-249.287871
70	0.045289	750	-1.305309	-250.593179
71	0.041485	750	-1.261316	-251.854496
72	0.037880	750	-1.205143	-253.059639
73	0.034469	750	-1.155438	-254.215077
74	0.031250	750	-1.090631	-255.305708
75	0.028218	750	-1.033169	-256.338877
76	0.025370	750	-0.980636	-257.319514
77	0.022702	750	-0.933451	-258.252965
78	0.020209	750	-0.863324	-259.116288
79	0.017889	750	-0.834837	-259.951126
80	0.015736	750	-0.767326	-260.718451
81	0.013746	750	-0.708906	-261.427358
82	0.011916	750	-0.645713	-262.073070
83	0.010240	750	-0.644786	-262.717856
84	0.008714	750	-0.580990	-263.298846
85	0.007334	750	-0.528274	-263.827120
86	0.006093	750	-0.479030	-264.306150
87	0.004988	750	-0.438447	-264.744597
88	0.004013	750	-0.377378	-265.121975
89	0.003162	750	-0.373320	-265.495295
90	0.002430	750	-0.307035	-265.802330
91	0.001810	750	-0.258917	-266.061247
92	0.001296	750	-0.233933	-266.295181
93	0.000882	750	-0.168508	-266.463688
94	0.000559	750	-0.141129	-266.604817
95	0.000320	750	-0.111188	-266.716005
96	0.000156	750	-0.069907	-266.785912
97	0.000057	750	-0.048279	-266.834191
98	0.000010	750	-0.023761	-266.857952
99	0.000000	750	-0.004772	-266.862724
Log marginal likelihood:	-266.862724
0	0.975187	750	-6.042657	-6.042657
1	0.950747	750	-5.951467	-11.994124
2	0.926679	750	-5.860921	-17.855045
3	0.902980	750	-5.771219	-23.626263
4	0.879648	750	-5.686201	-29.312464
5	0.856682	750	-5.599414	-34.911878
6	0.834079	750	-5.515772	-40.427650
7	0.811838	750	-5.428428	-45.856077
8	0.789957	750	-5.348004	-51.204082
9	0.768433	750	-5.246488	-56.450570
10	0.747266	750	-5.161285	-61.611854
11	0.726452	750	-5.074159	-66.686013
12	0.705989	750	-5.004717	-71.690729
13	0.685877	750	-4.919709	-76.610439
14	0.666112	750	-4.826350	-81.436789
15	0.646693	750	-4.755666	-86.192455
16	0.627618	750	-4.664407	-90.856862
17	0.608884	750	-4.576082	-95.432944
18	0.590490	750	-4.501691	-99.934635
19	0.572433	750	-4.426805	-104.361440
20	0.554712	750	-4.349484	-108.710924
21	0.537324	750	-4.264434	-112.975358
22	0.520268	750	-4.188179	-117.163538
23	0.503540	750	-4.106406	-121.269944
24	0.487139	750	-4.030151	-125.300094
25	0.471063	750	-3.964752	-129.264847
26	0.455310	750	-3.873845	-133.138692
27	0.439877	750	-3.816211	-136.954902
28	0.424762	750	-3.717363	-140.672266
29	0.409963	750	-3.685509	-144.357774
30	0.395478	750	-3.600480	-147.958255
31	0.381305	750	-3.516192	-151.474447
32	0.367440	750	-3.446658	-154.921105
33	0.353883	750	-3.359617	-158.280722
34	0.340630	750	-3.308543	-161.589265
35	0.327680	750	-3.287214	-164.876479
36	0.315030	750	-3.174365	-168.050844
37	0.302677	750	-3.138846	-171.189690
38	0.290619	750	-3.059382	-174.249071
39	0.278855	750	-2.981777	-177.230848
40	0.267381	750	-2.899381	-180.130229
41	0.256195	750	-2.811690	-182.941919
42	0.245294	750	-2.797722	-185.739641
43	0.234677	750	-2.715846	-188.455487
44	0.224340	750	-2.639019	-191.094506
45	0.214281	750	-2.597458	-193.691965
46	0.204498	750	-2.468034	-196.159999
47	0.194988	750	-2.498572	-198.658571
48	0.185749	750	-2.391521	-201.050091
49	0.176777	750	-2.383307	-203.433398
50	0.168070	750	-2.288042	-205.721441
51	0.159626	750	-2.250623	-207.972064
52	0.151441	750	-2.402044	-210.374108
53	0.143514	750	-2.126322	-212.500430
54	0.135841	750	-2.066780	-214.567211
55	0.128420	750	-2.031454	-216.598664
56	0.121247	750	-1.987596	-218.586260
57	0.114320	750	-1.887498	-220.473758
58	0.107637	750	-1.920108	-222.393867
59	0.101193	750	-2.037045	-224.430912
60	0.094986	750	-1.881413	-226.312325
61	0.089014	750	-1.743910	-228.056236
62	0.083273	750	-1.659819	-229.716055
63	0.077760	750	-1.631878	-231.347933
64	0.072472	750	-1.681330	-233.029262
65	0.067406	750	-1.612805	-234.642067
66	0.062558	750	-1.403744	-236.045812
67	0.057926	750	-1.480803	-237.526615
68	0.053506	750	-1.360203	-238.886818
69	0.049295	750	-1.378254	-240.265071
70	0.045289	750	-1.220272	-241.485343
71	0.041485	750	-1.255796	-242.741139
72	0.037880	750	-1.166076	-243.907216
73	0.034469	750	-1.130785	-245.038000
74	0.031250	750	-1.061156	-246.099156
75	0.028218	750	-0.998987	-247.098143
76	0.025370	750	-0.949101	-248.047244
77	0.022702	750	-0.915404	-248.962648
78	0.020209	750	-0.859994	-249.822643
79	0.017889	750	-0.815765	-250.638408
80	0.015736	750	-0.743476	-251.381884
81	0.013746	750	-0.700574	-252.082458
82	0.011916	750	-0.653042	-252.735500
83	0.010240	750	-0.602831	-253.338331
84	0.008714	750	-0.575949	-253.914279
85	0.007334	750	-0.514715	-254.428995
86	0.006093	750	-0.480003	-254.908998
87	0.004988	750	-0.424397	-255.333395
88	0.004013	750	-0.390698	-255.724093
89	0.003162	750	-0.344068	-256.068161
90	0.002430	750	-0.291087	-256.359249
91	0.001810	750	-0.272619	-256.631867
92	0.001296	750	-0.229949	-256.861816
93	0.000882	750	-0.173714	-257.035530
94	0.000559	750	-0.146257	-257.181788
95	0.000320	750	-0.101710	-257.283497
96	0.000156	750	-0.074539	-257.358036
97	0.000057	750	-0.043991	-257.402028
98	0.000010	750	-0.022865	-257.424893
99	0.000000	750	-0.003997	-257.428890
Log marginal likelihood:	-257.428890
0	0.975187	750	-6.424520	-6.424520
1	0.950747	750	-6.315192	-12.739712
2	0.926679	750	-6.211793	-18.951506
3	0.902980	750	-6.151256	-25.102761
4	0.879648	750	-6.043534	-31.146296
5	0.856682	750	-5.957095	-37.103391
6	0.834079	750	-5.864187	-42.967579
7	0.811838	750	-5.734229	-48.701807
8	0.789957	750	-5.645428	-54.347236
9	0.768433	750	-5.605915	-59.953151
10	0.747266	750	-5.449805	-65.402956
11	0.726452	750	-5.389437	-70.792393
12	0.705989	750	-5.275176	-76.067568
13	0.685877	750	-5.226758	-81.294326
14	0.666112	750	-5.096552	-86.390878
15	0.646693	750	-5.026692	-91.417570
16	0.627618	750	-4.957666	-96.375237
17	0.608884	750	-4.848173	-101.223409
18	0.590490	750	-4.791843	-106.015253
19	0.572433	750	-4.696125	-110.711377
20	0.554712	750	-4.597228	-115.308605
21	0.537324	750	-4.522869	-119.831474
22	0.520268	750	-4.435067	-124.266541
23	0.503540	750	-4.358828	-128.625370
24	0.487139	750	-4.255479	-132.880849
25	0.471063	750	-4.189290	-137.070139
26	0.455310	750	-4.101610	-141.171749
27	0.439877	750	-4.011238	-145.182987
28	0.424762	750	-3.915948	-149.098935
29	0.409963	750	-3.858927	-152.957862
30	0.395478	750	-3.778870	-156.736732
31	0.381305	750	-3.697723	-160.434455
32	0.367440	750	-3.626642	-164.061098
33	0.353883	750	-3.556489	-167.617586
34	0.340630	750	-3.467873	-171.085459
35	0.327680	750	-3.379473	-174.464932
36	0.315030	750	-3.308212	-177.773144
37	0.302677	750	-3.241842	-181.014987
38	0.290619	750	-3.162399	-184.177386
39	0.278855	750	-3.097643	-187.275029
40	0.267381	750	-3.018768	-190.293798
41	0.256195	750	-2.943616	-193.237414
42	0.245294	750	-2.864610	-196.102024
43	0.234677	750	-2.805401	-198.907424
44	0.224340	750	-2.757450	-201.664874
45	0.214281	750	-2.700192	-204.365066
46	0.204498	750	-2.591523	-206.956589
47	0.194988	750	-2.538444	-209.495033
48	0.185749	750	-2.487160	-211.982193
49	0.176777	750	-2.392362	-214.374555
50	0.168070	750	-2.351295	-216.725850
51	0.159626	750	-2.279820	-219.005671
52	0.151441	750	-2.208249	-221.213920
53	0.143514	750	-2.120929	-223.334849
54	0.135841	750	-2.030824	-225.365673
55	0.128420	750	-1.988324	-227.353997
56	0.121247	750	-1.949111	-229.303108
57	0.114320	750	-1.963726	-231.266834
58	0.107637	750	-1.997374	-233.264208
59	0.101193	750	-1.929803	-235.194011
60	0.094986	750	-1.728472	-236.922483
61	0.089014	750	-1.676683	-238.599166
62	0.083273	750	-1.735434	-240.334600
63	0.077760	750	-1.552396	-241.886996
64	0.072472	750	-1.547287	-243.434283
65	0.067406	750	-1.521405	-244.955688
66	0.062558	750	-1.574183	-246.529871
67	0.057926	750	-1.521170	-248.051042
68	0.053506	750	-1.381597	-249.432638
69	0.049295	750	-1.331130	-250.763768
70	0.045289	750	-1.336424	-252.100193
